experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode
12:0012:02_L1SL55_L2SL55_L3SL70_RangeBoundary,12:00-12:02,55,55,70,-437.0,3235.0,7.4027459954233406,range_boundary
12:0012:02_L1SL55_L2SL60_L3SL60_RangeBoundary,12:00-12:02,55,60,60,-384.0,3391.0,8.830729166666666,range_boundary
12:0012:02_L1SL55_L2SL60_L3SL65_RangeBoundary,12:00-12:02,55,60,65,-409.0,3281.0,8.02200488997555,range_boundary
12:0012:02_L1SL55_L2SL60_L3SL70_RangeBoundary,12:00-12:02,55,60,70,-434.0,3318.0,7.645161290322581,range_boundary
12:0012:02_L1SL55_L2SL65_L3SL65_RangeBoundary,12:00-12:02,55,65,65,-434.0,3171.0,7.306451612903226,range_boundary
12:0012:02_L1SL55_L2SL65_L3SL70_RangeBoundary,12:00-12:02,55,65,70,-459.0,3208.0,6.989106753812636,range_boundary
12:0012:02_L1SL55_L2SL70_L3SL70_RangeBoundary,12:00-12:02,55,70,70,-484.0,3245.0,6.704545454545454,range_boundary
12:0012:02_L1SL60_L2SL60_L3SL60_RangeBoundary,12:00-12:02,60,60,60,-409.0,3474.0,8.493887530562347,range_boundary
12:0012:02_L1SL60_L2SL60_L3SL65_RangeBoundary,12:00-12:02,60,60,65,-434.0,3364.0,7.751152073732719,range_boundary
12:0012:02_L1SL60_L2SL60_L3SL70_RangeBoundary,12:00-12:02,60,60,70,-459.0,3401.0,7.40958605664488,range_boundary
12:0012:02_L1SL60_L2SL65_L3SL65_RangeBoundary,12:00-12:02,60,65,65,-459.0,3254.0,7.089324618736383,range_boundary
12:0012:02_L1SL60_L2SL65_L3SL70_RangeBoundary,12:00-12:02,60,65,70,-484.0,3291.0,6.799586776859504,range_boundary
12:0012:02_L1SL60_L2SL70_L3SL70_RangeBoundary,12:00-12:02,60,70,70,-509.0,3328.0,6.538310412573674,range_boundary
12:0012:02_L1SL65_L2SL65_L3SL65_RangeBoundary,12:00-12:02,65,65,65,-484.0,3144.0,6.4958677685950414,range_boundary
12:0012:02_L1SL65_L2SL65_L3SL70_RangeBoundary,12:00-12:02,65,65,70,-509.0,3181.0,6.24950884086444,range_boundary
12:0012:02_L1SL65_L2SL70_L3SL70_RangeBoundary,12:00-12:02,65,70,70,-534.0,3218.0,6.02621722846442,range_boundary
12:0012:02_L1SL70_L2SL70_L3SL70_RangeBoundary,12:00-12:02,70,70,70,-562.0,3255.0,5.791814946619217,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL15_RangeBoundary,12:30-12:32,15,15,15,-639.0,1719.0,2.6901408450704225,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL20_RangeBoundary,12:30-12:32,15,15,20,-599.0,1701.0,2.8397328881469117,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL25_RangeBoundary,12:30-12:32,15,15,25,-615.0,1942.0,3.1577235772357723,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL30_RangeBoundary,12:30-12:32,15,15,30,-542.0,2037.0,3.7583025830258303,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL45_RangeBoundary,12:30-12:32,15,15,45,-555.0,2100.0,3.7837837837837838,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL50_RangeBoundary,12:30-12:32,15,15,50,-504.0,2188.0,4.341269841269841,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL55_RangeBoundary,12:30-12:32,15,15,55,-540.0,2069.0,3.8314814814814815,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL60_RangeBoundary,12:30-12:32,15,15,60,-568.0,2124.0,3.73943661971831,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL65_RangeBoundary,12:30-12:32,15,15,65,-618.0,2014.0,3.2588996763754046,range_boundary
12:3012:32_L1SL15_L2SL15_L3SL70_RangeBoundary,12:30-12:32,15,15,70,-668.0,1941.0,2.905688622754491,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL20_RangeBoundary,12:30-12:32,15,20,20,-590.0,1683.0,2.852542372881356,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL25_RangeBoundary,12:30-12:32,15,20,25,-620.0,1924.0,3.1032258064516127,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL30_RangeBoundary,12:30-12:32,15,20,30,-533.0,2019.0,3.7879924953095685,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL45_RangeBoundary,12:30-12:32,15,20,45,-545.0,2082.0,3.820183486238532,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL50_RangeBoundary,12:30-12:32,15,20,50,-526.0,2170.0,4.1254752851711025,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL55_RangeBoundary,12:30-12:32,15,20,55,-576.0,2051.0,3.560763888888889,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL60_RangeBoundary,12:30-12:32,15,20,60,-626.0,2106.0,3.364217252396166,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL65_RangeBoundary,12:30-12:32,15,20,65,-676.0,1996.0,2.9526627218934913,range_boundary
12:3012:32_L1SL15_L2SL20_L3SL70_RangeBoundary,12:30-12:32,15,20,70,-726.0,1923.0,2.6487603305785123,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL25_RangeBoundary,12:30-12:32,15,25,25,-691.0,2165.0,3.133140376266281,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL30_RangeBoundary,12:30-12:32,15,25,30,-597.0,2260.0,3.7855946398659968,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL45_RangeBoundary,12:30-12:32,15,25,45,-620.0,2323.0,3.746774193548387,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL50_RangeBoundary,12:30-12:32,15,25,50,-601.0,2411.0,4.011647254575707,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL55_RangeBoundary,12:30-12:32,15,25,55,-651.0,2292.0,3.52073732718894,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL60_RangeBoundary,12:30-12:32,15,25,60,-701.0,2347.0,3.348074179743224,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL65_RangeBoundary,12:30-12:32,15,25,65,-751.0,2237.0,2.9786950732356856,range_boundary
12:3012:32_L1SL15_L2SL25_L3SL70_RangeBoundary,12:30-12:32,15,25,70,-801.0,2164.0,2.7016229712858926,range_boundary
12:3012:32_L1SL15_L2SL30_L3SL30_RangeBoundary,12:30-12:32,15,30,30,-534.0,2355.0,4.410112359550562,range_boundary
12:3012:32_L1SL15_L2SL30_L3SL45_RangeBoundary,12:30-12:32,15,30,45,-557.0,2418.0,4.341113105924596,range_boundary
12:3012:32_L1SL15_L2SL30_L3SL50_RangeBoundary,12:30-12:32,15,30,50,-527.0,2506.0,4.755218216318785,range_boundary
12:3012:32_L1SL15_L2SL30_L3SL55_RangeBoundary,12:30-12:32,15,30,55,-577.0,2387.0,4.136915077989602,range_boundary
12:3012:32_L1SL15_L2SL30_L3SL60_RangeBoundary,12:30-12:32,15,30,60,-627.0,2442.0,3.8947368421052633,range_boundary
12:3012:32_L1SL15_L2SL30_L3SL65_RangeBoundary,12:30-12:32,15,30,65,-677.0,2332.0,3.4446085672082716,range_boundary
12:3012:32_L1SL15_L2SL30_L3SL70_RangeBoundary,12:30-12:32,15,30,70,-727.0,2259.0,3.107290233837689,range_boundary
12:3012:32_L1SL15_L2SL45_L3SL45_RangeBoundary,12:30-12:32,15,45,45,-653.0,2481.0,3.7993874425727414,range_boundary
12:3012:32_L1SL15_L2SL45_L3SL50_RangeBoundary,12:30-12:32,15,45,50,-634.0,2569.0,4.05205047318612,range_boundary
12:3012:32_L1SL15_L2SL45_L3SL55_RangeBoundary,12:30-12:32,15,45,55,-684.0,2450.0,3.58187134502924,range_boundary
12:3012:32_L1SL15_L2SL45_L3SL60_RangeBoundary,12:30-12:32,15,45,60,-734.0,2505.0,3.412806539509537,range_boundary
12:3012:32_L1SL15_L2SL45_L3SL65_RangeBoundary,12:30-12:32,15,45,65,-784.0,2395.0,3.05484693877551,range_boundary
12:3012:32_L1SL15_L2SL45_L3SL70_RangeBoundary,12:30-12:32,15,45,70,-834.0,2322.0,2.7841726618705036,range_boundary
12:3012:32_L1SL15_L2SL50_L3SL50_RangeBoundary,12:30-12:32,15,50,50,-615.0,2657.0,4.3203252032520325,range_boundary
12:3012:32_L1SL15_L2SL50_L3SL55_RangeBoundary,12:30-12:32,15,50,55,-665.0,2538.0,3.8165413533834585,range_boundary
12:3012:32_L1SL15_L2SL50_L3SL60_RangeBoundary,12:30-12:32,15,50,60,-715.0,2593.0,3.6265734265734264,range_boundary
12:3012:32_L1SL15_L2SL50_L3SL65_RangeBoundary,12:30-12:32,15,50,65,-765.0,2483.0,3.245751633986928,range_boundary
12:3012:32_L1SL15_L2SL50_L3SL70_RangeBoundary,12:30-12:32,15,50,70,-815.0,2410.0,2.957055214723926,range_boundary
12:3012:32_L1SL15_L2SL55_L3SL55_RangeBoundary,12:30-12:32,15,55,55,-715.0,2419.0,3.3832167832167834,range_boundary
12:3012:32_L1SL15_L2SL55_L3SL60_RangeBoundary,12:30-12:32,15,55,60,-765.0,2474.0,3.233986928104575,range_boundary
12:3012:32_L1SL15_L2SL55_L3SL65_RangeBoundary,12:30-12:32,15,55,65,-815.0,2364.0,2.9006134969325155,range_boundary
12:3012:32_L1SL15_L2SL55_L3SL70_RangeBoundary,12:30-12:32,15,55,70,-865.0,2291.0,2.648554913294798,range_boundary
12:3012:32_L1SL15_L2SL60_L3SL60_RangeBoundary,12:30-12:32,15,60,60,-815.0,2529.0,3.1030674846625765,range_boundary
12:3012:32_L1SL15_L2SL60_L3SL65_RangeBoundary,12:30-12:32,15,60,65,-865.0,2419.0,2.7965317919075146,range_boundary
12:3012:32_L1SL15_L2SL60_L3SL70_RangeBoundary,12:30-12:32,15,60,70,-915.0,2346.0,2.5639344262295083,range_boundary
12:3012:32_L1SL15_L2SL65_L3SL65_RangeBoundary,12:30-12:32,15,65,65,-915.0,2309.0,2.523497267759563,range_boundary
12:3012:32_L1SL15_L2SL65_L3SL70_RangeBoundary,12:30-12:32,15,65,70,-965.0,2236.0,2.317098445595855,range_boundary
12:3012:32_L1SL15_L2SL70_L3SL70_RangeBoundary,12:30-12:32,15,70,70,-1015.0,2163.0,2.1310344827586207,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL20_RangeBoundary,12:30-12:32,20,20,20,-581.0,1665.0,2.865748709122203,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL25_RangeBoundary,12:30-12:32,20,20,25,-625.0,1906.0,3.0496,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL30_RangeBoundary,12:30-12:32,20,20,30,-524.0,2001.0,3.818702290076336,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL45_RangeBoundary,12:30-12:32,20,20,45,-620.0,2064.0,3.329032258064516,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL50_RangeBoundary,12:30-12:32,20,20,50,-601.0,2152.0,3.5806988352745424,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL55_RangeBoundary,12:30-12:32,20,20,55,-651.0,2033.0,3.122887864823349,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL60_RangeBoundary,12:30-12:32,20,20,60,-701.0,2088.0,2.978601997146933,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL65_RangeBoundary,12:30-12:32,20,20,65,-751.0,1978.0,2.633821571238349,range_boundary
12:3012:32_L1SL20_L2SL20_L3SL70_RangeBoundary,12:30-12:32,20,20,70,-801.0,1905.0,2.3782771535580522,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL25_RangeBoundary,12:30-12:32,20,25,25,-693.0,2147.0,3.098124098124098,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL30_RangeBoundary,12:30-12:32,20,25,30,-588.0,2242.0,3.812925170068027,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL45_RangeBoundary,12:30-12:32,20,25,45,-695.0,2305.0,3.316546762589928,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL50_RangeBoundary,12:30-12:32,20,25,50,-676.0,2393.0,3.539940828402367,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL55_RangeBoundary,12:30-12:32,20,25,55,-726.0,2274.0,3.1322314049586777,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL60_RangeBoundary,12:30-12:32,20,25,60,-776.0,2329.0,3.0012886597938144,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL65_RangeBoundary,12:30-12:32,20,25,65,-826.0,2219.0,2.6864406779661016,range_boundary
12:3012:32_L1SL20_L2SL25_L3SL70_RangeBoundary,12:30-12:32,20,25,70,-876.0,2146.0,2.449771689497717,range_boundary
12:3012:32_L1SL20_L2SL30_L3SL30_RangeBoundary,12:30-12:32,20,30,30,-509.0,2337.0,4.591355599214145,range_boundary
12:3012:32_L1SL20_L2SL30_L3SL45_RangeBoundary,12:30-12:32,20,30,45,-616.0,2400.0,3.896103896103896,range_boundary
12:3012:32_L1SL20_L2SL30_L3SL50_RangeBoundary,12:30-12:32,20,30,50,-597.0,2488.0,4.16750418760469,range_boundary
12:3012:32_L1SL20_L2SL30_L3SL55_RangeBoundary,12:30-12:32,20,30,55,-647.0,2369.0,3.661514683153014,range_boundary
12:3012:32_L1SL20_L2SL30_L3SL60_RangeBoundary,12:30-12:32,20,30,60,-697.0,2424.0,3.4777618364418936,range_boundary
12:3012:32_L1SL20_L2SL30_L3SL65_RangeBoundary,12:30-12:32,20,30,65,-747.0,2314.0,3.0977242302543506,range_boundary
12:3012:32_L1SL20_L2SL30_L3SL70_RangeBoundary,12:30-12:32,20,30,70,-797.0,2241.0,2.8117942283563364,range_boundary
12:3012:32_L1SL20_L2SL45_L3SL45_RangeBoundary,12:30-12:32,20,45,45,-723.0,2463.0,3.4066390041493775,range_boundary
12:3012:32_L1SL20_L2SL45_L3SL50_RangeBoundary,12:30-12:32,20,45,50,-704.0,2551.0,3.6235795454545454,range_boundary
12:3012:32_L1SL20_L2SL45_L3SL55_RangeBoundary,12:30-12:32,20,45,55,-754.0,2432.0,3.2254641909814326,range_boundary
12:3012:32_L1SL20_L2SL45_L3SL60_RangeBoundary,12:30-12:32,20,45,60,-804.0,2487.0,3.093283582089552,range_boundary
12:3012:32_L1SL20_L2SL45_L3SL65_RangeBoundary,12:30-12:32,20,45,65,-854.0,2377.0,2.7833723653395785,range_boundary
12:3012:32_L1SL20_L2SL45_L3SL70_RangeBoundary,12:30-12:32,20,45,70,-904.0,2304.0,2.5486725663716814,range_boundary
12:3012:32_L1SL20_L2SL50_L3SL50_RangeBoundary,12:30-12:32,20,50,50,-685.0,2639.0,3.8525547445255475,range_boundary
12:3012:32_L1SL20_L2SL50_L3SL55_RangeBoundary,12:30-12:32,20,50,55,-735.0,2520.0,3.4285714285714284,range_boundary
12:3012:32_L1SL20_L2SL50_L3SL60_RangeBoundary,12:30-12:32,20,50,60,-785.0,2575.0,3.2802547770700636,range_boundary
12:3012:32_L1SL20_L2SL50_L3SL65_RangeBoundary,12:30-12:32,20,50,65,-835.0,2465.0,2.9520958083832336,range_boundary
12:3012:32_L1SL20_L2SL50_L3SL70_RangeBoundary,12:30-12:32,20,50,70,-885.0,2392.0,2.702824858757062,range_boundary
12:3012:32_L1SL20_L2SL55_L3SL55_RangeBoundary,12:30-12:32,20,55,55,-785.0,2401.0,3.0585987261146497,range_boundary
12:3012:32_L1SL20_L2SL55_L3SL60_RangeBoundary,12:30-12:32,20,55,60,-835.0,2456.0,2.941317365269461,range_boundary
12:3012:32_L1SL20_L2SL55_L3SL65_RangeBoundary,12:30-12:32,20,55,65,-885.0,2346.0,2.6508474576271186,range_boundary
12:3012:32_L1SL20_L2SL55_L3SL70_RangeBoundary,12:30-12:32,20,55,70,-935.0,2273.0,2.431016042780749,range_boundary
12:3012:32_L1SL20_L2SL60_L3SL60_RangeBoundary,12:30-12:32,20,60,60,-885.0,2511.0,2.8372881355932202,range_boundary
12:3012:32_L1SL20_L2SL60_L3SL65_RangeBoundary,12:30-12:32,20,60,65,-935.0,2401.0,2.5679144385026738,range_boundary
12:3012:32_L1SL20_L2SL60_L3SL70_RangeBoundary,12:30-12:32,20,60,70,-985.0,2328.0,2.3634517766497463,range_boundary
12:3012:32_L1SL20_L2SL65_L3SL65_RangeBoundary,12:30-12:32,20,65,65,-985.0,2291.0,2.3258883248730964,range_boundary
12:3012:32_L1SL20_L2SL65_L3SL70_RangeBoundary,12:30-12:32,20,65,70,-1035.0,2218.0,2.1429951690821256,range_boundary
12:3012:32_L1SL20_L2SL70_L3SL70_RangeBoundary,12:30-12:32,20,70,70,-1085.0,2145.0,1.976958525345622,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL25_RangeBoundary,12:30-12:32,25,25,25,-801.0,2388.0,2.9812734082397006,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL30_RangeBoundary,12:30-12:32,25,25,30,-707.0,2483.0,3.512022630834512,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL45_RangeBoundary,12:30-12:32,25,25,45,-770.0,2546.0,3.3064935064935064,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL50_RangeBoundary,12:30-12:32,25,25,50,-751.0,2634.0,3.507323568575233,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL55_RangeBoundary,12:30-12:32,25,25,55,-801.0,2515.0,3.1398252184769038,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL60_RangeBoundary,12:30-12:32,25,25,60,-851.0,2570.0,3.019976498237368,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL65_RangeBoundary,12:30-12:32,25,25,65,-901.0,2460.0,2.730299667036626,range_boundary
12:3012:32_L1SL25_L2SL25_L3SL70_RangeBoundary,12:30-12:32,25,25,70,-951.0,2387.0,2.5099894847528916,range_boundary
12:3012:32_L1SL25_L2SL30_L3SL30_RangeBoundary,12:30-12:32,25,30,30,-634.0,2578.0,4.066246056782334,range_boundary
12:3012:32_L1SL25_L2SL30_L3SL45_RangeBoundary,12:30-12:32,25,30,45,-686.0,2641.0,3.8498542274052476,range_boundary
12:3012:32_L1SL25_L2SL30_L3SL50_RangeBoundary,12:30-12:32,25,30,50,-667.0,2729.0,4.091454272863568,range_boundary
12:3012:32_L1SL25_L2SL30_L3SL55_RangeBoundary,12:30-12:32,25,30,55,-717.0,2610.0,3.6401673640167362,range_boundary
12:3012:32_L1SL25_L2SL30_L3SL60_RangeBoundary,12:30-12:32,25,30,60,-767.0,2665.0,3.4745762711864407,range_boundary
12:3012:32_L1SL25_L2SL30_L3SL65_RangeBoundary,12:30-12:32,25,30,65,-817.0,2555.0,3.127294981640147,range_boundary
12:3012:32_L1SL25_L2SL30_L3SL70_RangeBoundary,12:30-12:32,25,30,70,-867.0,2482.0,2.8627450980392157,range_boundary
12:3012:32_L1SL25_L2SL45_L3SL45_RangeBoundary,12:30-12:32,25,45,45,-793.0,2704.0,3.4098360655737703,range_boundary
12:3012:32_L1SL25_L2SL45_L3SL50_RangeBoundary,12:30-12:32,25,45,50,-774.0,2792.0,3.607235142118863,range_boundary
12:3012:32_L1SL25_L2SL45_L3SL55_RangeBoundary,12:30-12:32,25,45,55,-824.0,2673.0,3.2439320388349513,range_boundary
12:3012:32_L1SL25_L2SL45_L3SL60_RangeBoundary,12:30-12:32,25,45,60,-874.0,2728.0,3.1212814645308926,range_boundary
12:3012:32_L1SL25_L2SL45_L3SL65_RangeBoundary,12:30-12:32,25,45,65,-924.0,2618.0,2.8333333333333335,range_boundary
12:3012:32_L1SL25_L2SL45_L3SL70_RangeBoundary,12:30-12:32,25,45,70,-974.0,2545.0,2.6129363449691994,range_boundary
12:3012:32_L1SL25_L2SL50_L3SL50_RangeBoundary,12:30-12:32,25,50,50,-755.0,2880.0,3.814569536423841,range_boundary
12:3012:32_L1SL25_L2SL50_L3SL55_RangeBoundary,12:30-12:32,25,50,55,-805.0,2761.0,3.4298136645962733,range_boundary
12:3012:32_L1SL25_L2SL50_L3SL60_RangeBoundary,12:30-12:32,25,50,60,-855.0,2816.0,3.2935672514619885,range_boundary
12:3012:32_L1SL25_L2SL50_L3SL65_RangeBoundary,12:30-12:32,25,50,65,-905.0,2706.0,2.9900552486187846,range_boundary
12:3012:32_L1SL25_L2SL50_L3SL70_RangeBoundary,12:30-12:32,25,50,70,-955.0,2633.0,2.757068062827225,range_boundary
12:3012:32_L1SL25_L2SL55_L3SL55_RangeBoundary,12:30-12:32,25,55,55,-855.0,2642.0,3.0900584795321637,range_boundary
12:3012:32_L1SL25_L2SL55_L3SL60_RangeBoundary,12:30-12:32,25,55,60,-905.0,2697.0,2.980110497237569,range_boundary
12:3012:32_L1SL25_L2SL55_L3SL65_RangeBoundary,12:30-12:32,25,55,65,-955.0,2587.0,2.7089005235602093,range_boundary
12:3012:32_L1SL25_L2SL55_L3SL70_RangeBoundary,12:30-12:32,25,55,70,-1005.0,2514.0,2.5014925373134327,range_boundary
12:3012:32_L1SL25_L2SL60_L3SL60_RangeBoundary,12:30-12:32,25,60,60,-955.0,2752.0,2.8816753926701573,range_boundary
12:3012:32_L1SL25_L2SL60_L3SL65_RangeBoundary,12:30-12:32,25,60,65,-1005.0,2642.0,2.628855721393035,range_boundary
12:3012:32_L1SL25_L2SL60_L3SL70_RangeBoundary,12:30-12:32,25,60,70,-1055.0,2569.0,2.4350710900473933,range_boundary
12:3012:32_L1SL25_L2SL65_L3SL65_RangeBoundary,12:30-12:32,25,65,65,-1055.0,2532.0,2.4,range_boundary
12:3012:32_L1SL25_L2SL65_L3SL70_RangeBoundary,12:30-12:32,25,65,70,-1105.0,2459.0,2.225339366515837,range_boundary
12:3012:32_L1SL25_L2SL70_L3SL70_RangeBoundary,12:30-12:32,25,70,70,-1155.0,2386.0,2.065800865800866,range_boundary
12:3012:32_L1SL30_L2SL30_L3SL30_RangeBoundary,12:30-12:32,30,30,30,-588.0,2673.0,4.545918367346939,range_boundary
12:3012:32_L1SL30_L2SL30_L3SL45_RangeBoundary,12:30-12:32,30,30,45,-629.0,2736.0,4.349761526232115,range_boundary
12:3012:32_L1SL30_L2SL30_L3SL50_RangeBoundary,12:30-12:32,30,30,50,-610.0,2824.0,4.629508196721312,range_boundary
12:3012:32_L1SL30_L2SL30_L3SL55_RangeBoundary,12:30-12:32,30,30,55,-660.0,2705.0,4.098484848484849,range_boundary
12:3012:32_L1SL30_L2SL30_L3SL60_RangeBoundary,12:30-12:32,30,30,60,-710.0,2760.0,3.887323943661972,range_boundary
12:3012:32_L1SL30_L2SL30_L3SL65_RangeBoundary,12:30-12:32,30,30,65,-760.0,2650.0,3.486842105263158,range_boundary
12:3012:32_L1SL30_L2SL30_L3SL70_RangeBoundary,12:30-12:32,30,30,70,-810.0,2577.0,3.1814814814814816,range_boundary
12:3012:32_L1SL30_L2SL45_L3SL45_RangeBoundary,12:30-12:32,30,45,45,-736.0,2799.0,3.8029891304347827,range_boundary
12:3012:32_L1SL30_L2SL45_L3SL50_RangeBoundary,12:30-12:32,30,45,50,-717.0,2887.0,4.02649930264993,range_boundary
12:3012:32_L1SL30_L2SL45_L3SL55_RangeBoundary,12:30-12:32,30,45,55,-767.0,2768.0,3.6088657105606257,range_boundary
12:3012:32_L1SL30_L2SL45_L3SL60_RangeBoundary,12:30-12:32,30,45,60,-817.0,2823.0,3.4553243574051407,range_boundary
12:3012:32_L1SL30_L2SL45_L3SL65_RangeBoundary,12:30-12:32,30,45,65,-867.0,2713.0,3.129181084198385,range_boundary
12:3012:32_L1SL30_L2SL45_L3SL70_RangeBoundary,12:30-12:32,30,45,70,-917.0,2640.0,2.8789531079607413,range_boundary
12:3012:32_L1SL30_L2SL50_L3SL50_RangeBoundary,12:30-12:32,30,50,50,-698.0,2975.0,4.262177650429799,range_boundary
12:3012:32_L1SL30_L2SL50_L3SL55_RangeBoundary,12:30-12:32,30,50,55,-748.0,2856.0,3.8181818181818183,range_boundary
12:3012:32_L1SL30_L2SL50_L3SL60_RangeBoundary,12:30-12:32,30,50,60,-798.0,2911.0,3.6478696741854635,range_boundary
12:3012:32_L1SL30_L2SL50_L3SL65_RangeBoundary,12:30-12:32,30,50,65,-848.0,2801.0,3.303066037735849,range_boundary
12:3012:32_L1SL30_L2SL50_L3SL70_RangeBoundary,12:30-12:32,30,50,70,-898.0,2728.0,3.0378619153674835,range_boundary
12:3012:32_L1SL30_L2SL55_L3SL55_RangeBoundary,12:30-12:32,30,55,55,-798.0,2737.0,3.4298245614035086,range_boundary
12:3012:32_L1SL30_L2SL55_L3SL60_RangeBoundary,12:30-12:32,30,55,60,-848.0,2792.0,3.292452830188679,range_boundary
12:3012:32_L1SL30_L2SL55_L3SL65_RangeBoundary,12:30-12:32,30,55,65,-898.0,2682.0,2.9866369710467704,range_boundary
12:3012:32_L1SL30_L2SL55_L3SL70_RangeBoundary,12:30-12:32,30,55,70,-948.0,2609.0,2.75210970464135,range_boundary
12:3012:32_L1SL30_L2SL60_L3SL60_RangeBoundary,12:30-12:32,30,60,60,-898.0,2847.0,3.170378619153675,range_boundary
12:3012:32_L1SL30_L2SL60_L3SL65_RangeBoundary,12:30-12:32,30,60,65,-948.0,2737.0,2.8871308016877637,range_boundary
12:3012:32_L1SL30_L2SL60_L3SL70_RangeBoundary,12:30-12:32,30,60,70,-998.0,2664.0,2.6693386773547094,range_boundary
12:3012:32_L1SL30_L2SL65_L3SL65_RangeBoundary,12:30-12:32,30,65,65,-998.0,2627.0,2.632264529058116,range_boundary
12:3012:32_L1SL30_L2SL65_L3SL70_RangeBoundary,12:30-12:32,30,65,70,-1048.0,2554.0,2.437022900763359,range_boundary
12:3012:32_L1SL30_L2SL70_L3SL70_RangeBoundary,12:30-12:32,30,70,70,-1098.0,2481.0,2.259562841530055,range_boundary
12:3012:32_L1SL45_L2SL45_L3SL45_RangeBoundary,12:30-12:32,45,45,45,-843.0,2862.0,3.395017793594306,range_boundary
12:3012:32_L1SL45_L2SL45_L3SL50_RangeBoundary,12:30-12:32,45,45,50,-824.0,2950.0,3.5800970873786406,range_boundary
12:3012:32_L1SL45_L2SL45_L3SL55_RangeBoundary,12:30-12:32,45,45,55,-874.0,2831.0,3.239130434782609,range_boundary
12:3012:32_L1SL45_L2SL45_L3SL60_RangeBoundary,12:30-12:32,45,45,60,-924.0,2886.0,3.1233766233766236,range_boundary
12:3012:32_L1SL45_L2SL45_L3SL65_RangeBoundary,12:30-12:32,45,45,65,-974.0,2776.0,2.8501026694045173,range_boundary
12:3012:32_L1SL45_L2SL45_L3SL70_RangeBoundary,12:30-12:32,45,45,70,-1024.0,2703.0,2.6396484375,range_boundary
12:3012:32_L1SL45_L2SL50_L3SL50_RangeBoundary,12:30-12:32,45,50,50,-805.0,3038.0,3.773913043478261,range_boundary
12:3012:32_L1SL45_L2SL50_L3SL55_RangeBoundary,12:30-12:32,45,50,55,-855.0,2919.0,3.414035087719298,range_boundary
12:3012:32_L1SL45_L2SL50_L3SL60_RangeBoundary,12:30-12:32,45,50,60,-905.0,2974.0,3.2861878453038673,range_boundary
12:3012:32_L1SL45_L2SL50_L3SL65_RangeBoundary,12:30-12:32,45,50,65,-955.0,2864.0,2.998952879581152,range_boundary
12:3012:32_L1SL45_L2SL50_L3SL70_RangeBoundary,12:30-12:32,45,50,70,-1005.0,2791.0,2.7771144278606967,range_boundary
12:3012:32_L1SL45_L2SL55_L3SL55_RangeBoundary,12:30-12:32,45,55,55,-905.0,2800.0,3.0939226519337018,range_boundary
12:3012:32_L1SL45_L2SL55_L3SL60_RangeBoundary,12:30-12:32,45,55,60,-955.0,2855.0,2.9895287958115184,range_boundary
