實驗ID,時間區間,多方損益,多方MDD估算,多方勝率估算,多方交易次數,參數,備註
3870,12:45-13:00,76.1,504.0,50.2%,60,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
3850,12:45-13:00,74.0,630.0,55.7%,83,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
3705,12:45-13:00,73.2,111.9,41.8%,60,25(15%)/30(10%)/45(20%),MDD/勝率為估算值
3771,12:45-13:00,72.7,513.9,50.2%,60,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
3594,12:45-13:00,71.8,111.6,42.2%,60,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
3606,12:45-13:00,70.2,112.2,42.6%,60,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
3775,12:45-13:00,69.1,628.0,53.0%,83,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
3585,12:45-13:00,68.9,115.2,45.0%,60,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
3736,12:45-13:00,68.8,636.0,55.7%,83,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
3835,12:45-13:00,68.7,636.0,55.7%,83,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
3696,12:45-13:00,67.8,123.5,45.0%,60,25(15%)/25(20%)/45(20%),MDD/勝率為估算值
3642,12:45-13:00,67.5,267.8,46.5%,60,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
3708,12:45-13:00,67.2,118.2,41.8%,60,25(15%)/30(10%)/50(20%),MDD/勝率為估算值
3684,12:45-13:00,66.3,115.2,44.2%,59,25(15%)/25(15%)/40(20%),MDD/勝率為估算值
3795,12:45-13:00,65.2,120.2,43.4%,60,25(20%)/25(15%)/45(20%),MDD/勝率為估算值
3609,12:45-13:00,64.2,118.5,42.6%,60,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
3783,12:45-13:00,63.7,115.2,43.4%,60,25(20%)/25(10%)/40(20%),MDD/勝率為估算值
3778,12:45-13:00,63.1,624.0,53.0%,83,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
3699,12:45-13:00,61.8,163.1,50.0%,60,25(15%)/25(20%)/50(20%),MDD/勝率為估算值
3645,12:45-13:00,61.5,461.5,51.1%,60,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
3798,12:45-13:00,59.1,158.7,43.4%,60,25(20%)/25(15%)/50(20%),MDD/勝率為估算值
3840,12:45-13:00,56.1,235.9,46.5%,60,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
3664,12:45-13:00,55.2,632.0,53.0%,83,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
3729,12:45-13:00,54.6,195.2,41.8%,60,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
3741,12:45-13:00,54.2,231.1,46.5%,60,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
3874,12:45-13:00,53.7,628.0,53.0%,83,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
3630,12:45-13:00,52.8,196.5,41.8%,60,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
3843,12:45-13:00,50.1,417.9,51.1%,60,25(20%)/35(10%)/50(20%),MDD/勝率為估算值
3744,12:45-13:00,48.2,414.6,51.1%,60,25(15%)/35(15%)/50(20%),MDD/勝率為估算值
3877,12:45-13:00,47.7,624.0,53.0%,83,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
3820,12:45-13:00,43.5,622.0,55.7%,83,25(20%)/30(15%)/45(20%),MDD/勝率為估算值
3721,12:45-13:00,43.2,623.0,55.7%,83,25(15%)/30(20%)/45(20%),MDD/勝率為估算值
3856,12:45-13:00,40.4,638.0,55.7%,83,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
3862,12:45-13:00,40.4,630.0,53.0%,83,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
3777,12:45-13:00,40.1,383.2,50.2%,60,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
3763,12:45-13:00,39.8,630.0,53.0%,83,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
3666,12:45-13:00,38.7,280.9,45.6%,60,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
3864,12:45-13:00,38.3,254.5,45.6%,60,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
3823,12:45-13:00,37.5,618.0,55.7%,83,25(20%)/30(15%)/50(20%),MDD/勝率為估算值
3724,12:45-13:00,37.2,619.0,55.7%,83,25(15%)/30(20%)/50(20%),MDD/勝率為估算值
3876,12:45-13:00,36.4,364.2,50.2%,60,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
3765,12:45-13:00,34.9,248.0,45.6%,60,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
3859,12:45-13:00,34.4,634.0,55.7%,83,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
3780,12:45-13:00,34.1,2948.0,41.1%,60,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
3808,12:45-13:00,32.7,623.0,55.7%,83,25(20%)/30(10%)/40(20%),MDD/勝率為估算值
3709,12:45-13:00,32.4,624.0,55.7%,83,25(15%)/30(15%)/40(20%),MDD/勝率為估算值
3610,12:45-13:00,32.0,627.0,55.7%,83,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
3813,12:45-13:00,30.9,112.2,41.8%,60,25(20%)/30(10%)/45(20%),MDD/勝率為估算值
3879,12:45-13:00,30.4,1846.6,41.1%,60,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
3702,12:45-13:00,29.4,111.9,41.8%,60,25(15%)/30(10%)/40(20%),MDD/勝率為估算值
3745,12:45-13:00,29.2,640.0,55.7%,83,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
3714,12:45-13:00,27.9,112.5,42.2%,60,25(15%)/30(15%)/45(20%),MDD/勝率為估算值
3603,12:45-13:00,26.4,112.2,42.6%,60,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
3750,12:45-13:00,25.1,252.2,46.5%,60,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
3615,12:45-13:00,24.9,112.8,42.6%,60,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
3816,12:45-13:00,24.9,118.5,41.8%,60,25(20%)/30(10%)/50(20%),MDD/勝率為估算值
3693,12:45-13:00,23.9,115.5,45.0%,60,25(15%)/25(20%)/40(20%),MDD/勝率為估算值
3639,12:45-13:00,23.7,181.6,41.8%,60,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
3804,12:45-13:00,22.8,115.8,43.8%,59,25(20%)/25(20%)/45(20%),MDD/勝率為估算值
3717,12:45-13:00,21.9,118.8,42.2%,60,25(15%)/30(15%)/50(20%),MDD/勝率為估算值
3792,12:45-13:00,21.4,115.5,43.4%,60,25(20%)/25(15%)/40(20%),MDD/勝率為估算值
3753,12:45-13:00,19.1,1620.9,41.8%,60,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
3618,12:45-13:00,18.9,119.1,42.6%,60,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
3807,12:45-13:00,16.8,122.1,43.8%,59,25(20%)/25(20%)/50(20%),MDD/勝率為估算值
3883,12:45-13:00,16.8,632.0,53.0%,83,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
3844,12:45-13:00,13.8,640.0,55.7%,83,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
3837,12:45-13:00,12.3,150.3,41.8%,60,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
3849,12:45-13:00,11.8,158.5,41.8%,60,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
3886,12:45-13:00,10.8,638.0,53.0%,83,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
3738,12:45-13:00,10.4,150.9,41.8%,60,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
3852,12:45-13:00,5.8,158.7,41.8%,60,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
3772,12:45-13:00,2.9,634.0,53.0%,83,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
2,12:00-12:15,0.0,504.1,34.5%,0,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
5,12:00-12:15,0.0,534.3,33.6%,0,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
8,12:00-12:15,0.0,585.6,32.7%,0,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
11,12:00-12:15,0.0,539.9,35.6%,0,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
14,12:00-12:15,0.0,568.5,34.8%,0,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
17,12:00-12:15,0.0,618.1,33.9%,0,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
20,12:00-12:15,0.0,566.9,35.6%,0,15(10%)/25(20%)/40(20%),MDD/勝率為估算值
23,12:00-12:15,0.0,594.4,34.8%,0,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
26,12:00-12:15,0.0,642.8,33.9%,0,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
29,12:00-12:15,0.0,657.2,31.2%,0,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
32,12:00-12:15,0.0,718.3,30.3%,0,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
35,12:00-12:15,0.0,757.2,29.4%,0,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
38,12:00-12:15,0.0,696.7,31.2%,0,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
41,12:00-12:15,0.0,757.2,30.3%,0,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
44,12:00-12:15,0.0,796.1,29.4%,0,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
47,12:00-12:15,0.0,726.6,31.2%,0,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
50,12:00-12:15,0.0,784.3,30.3%,0,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
53,12:00-12:15,0.0,823.2,29.4%,0,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
56,12:00-12:15,0.0,638.2,30.3%,0,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
59,12:00-12:15,0.0,696.0,29.4%,0,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
62,12:00-12:15,0.0,735.0,29.4%,0,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
65,12:00-12:15,0.0,678.5,30.3%,0,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
68,12:00-12:15,0.0,736.0,29.4%,0,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
71,12:00-12:15,0.0,774.9,28.5%,0,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
74,12:00-12:15,0.0,707.9,30.3%,0,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
77,12:00-12:15,0.0,764.4,29.4%,0,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
80,12:00-12:15,0.0,803.4,28.5%,0,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
83,12:00-12:15,0.0,657.9,29.4%,0,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
86,12:00-12:15,0.0,713.2,28.5%,0,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
89,12:00-12:15,0.0,752.2,28.5%,0,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
92,12:00-12:15,0.0,688.1,29.4%,0,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
95,12:00-12:15,0.0,743.5,28.5%,0,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
98,12:00-12:15,0.0,782.4,27.6%,0,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
101,12:00-12:15,0.0,719.3,29.4%,0,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
104,12:00-12:15,0.0,773.7,28.5%,0,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
107,12:00-12:15,0.0,812.7,27.6%,0,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
110,12:00-12:15,0.0,524.6,33.9%,0,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
113,12:00-12:15,0.0,554.2,33.0%,0,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
116,12:00-12:15,0.0,604.4,32.1%,0,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
119,12:00-12:15,0.0,560.4,34.0%,0,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
122,12:00-12:15,0.0,588.4,33.1%,0,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
125,12:00-12:15,0.0,636.9,32.1%,0,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
128,12:00-12:15,0.0,587.4,35.6%,0,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
131,12:00-12:15,0.0,614.4,34.8%,0,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
134,12:00-12:15,0.0,661.5,33.9%,0,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
137,12:00-12:15,0.0,671.3,31.2%,0,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
140,12:00-12:15,0.0,730.8,30.3%,0,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
143,12:00-12:15,0.0,769.8,29.4%,0,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
146,12:00-12:15,0.0,710.8,30.6%,0,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
149,12:00-12:15,0.0,769.4,29.7%,0,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
152,12:00-12:15,0.0,808.4,28.8%,0,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
155,12:00-12:15,0.0,740.4,31.2%,0,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
158,12:00-12:15,0.0,796.8,30.3%,0,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
161,12:00-12:15,0.0,835.8,29.4%,0,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
164,12:00-12:15,0.0,652.3,30.3%,0,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
167,12:00-12:15,0.0,708.6,29.4%,0,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
170,12:00-12:15,0.0,747.5,29.4%,0,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
173,12:00-12:15,0.0,692.6,29.7%,0,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
176,12:00-12:15,0.0,748.2,28.8%,0,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
179,12:00-12:15,0.0,787.2,27.9%,0,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
182,12:00-12:15,0.0,722.0,30.3%,0,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
185,12:00-12:15,0.0,777.0,29.4%,0,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
188,12:00-12:15,0.0,815.9,28.5%,0,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
191,12:00-12:15,0.0,681.4,29.4%,0,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
194,12:00-12:15,0.0,735.3,28.5%,0,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
197,12:00-12:15,0.0,774.2,28.5%,0,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
200,12:00-12:15,0.0,711.7,29.4%,0,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
203,12:00-12:15,0.0,765.2,28.5%,0,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
206,12:00-12:15,0.0,804.2,27.6%,0,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
209,12:00-12:15,0.0,742.9,29.4%,0,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
212,12:00-12:15,0.0,795.8,28.5%,0,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
215,12:00-12:15,0.0,834.7,27.6%,0,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
218,12:00-12:15,0.0,545.2,33.0%,0,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
221,12:00-12:15,0.0,574.7,32.1%,0,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
224,12:00-12:15,0.0,623.8,31.2%,0,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
227,12:00-12:15,0.0,581.0,32.1%,0,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
230,12:00-12:15,0.0,608.9,31.2%,0,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
233,12:00-12:15,0.0,656.6,30.3%,0,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
236,12:00-12:15,0.0,608.0,33.1%,0,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
239,12:00-12:15,0.0,634.9,32.1%,0,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
242,12:00-12:15,0.0,680.9,31.2%,0,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
245,12:00-12:15,0.0,685.9,30.3%,0,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
248,12:00-12:15,0.0,744.3,29.4%,0,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
251,12:00-12:15,0.0,783.2,28.5%,0,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
254,12:00-12:15,0.0,725.5,29.4%,0,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
257,12:00-12:15,0.0,783.2,28.5%,0,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
260,12:00-12:15,0.0,822.1,27.6%,0,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
263,12:00-12:15,0.0,755.3,29.7%,0,15(20%)/30(20%)/40(20%),MDD/勝率為估算值
266,12:00-12:15,0.0,810.6,28.8%,0,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
269,12:00-12:15,0.0,864.5,27.9%,0,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
272,12:00-12:15,0.0,667.0,29.4%,0,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
275,12:00-12:15,0.0,722.0,28.5%,0,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
278,12:00-12:15,0.0,761.0,27.6%,0,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
281,12:00-12:15,0.0,707.3,28.5%,0,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
284,12:00-12:15,0.0,762.0,27.6%,0,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
287,12:00-12:15,0.0,800.9,26.7%,0,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
290,12:00-12:15,0.0,737.0,28.8%,0,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
293,12:00-12:15,0.0,790.7,27.9%,0,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
296,12:00-12:15,0.0,829.7,27.0%,0,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
299,12:00-12:15,0.0,693.8,28.5%,0,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
302,12:00-12:15,0.0,746.4,27.6%,0,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
305,12:00-12:15,0.0,785.3,26.7%,0,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
308,12:00-12:15,0.0,724.0,28.5%,0,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
311,12:00-12:15,0.0,776.6,27.6%,0,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
314,12:00-12:15,0.0,815.6,26.7%,0,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
317,12:00-12:15,0.0,755.2,28.5%,0,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
320,12:00-12:15,0.0,807.2,27.6%,0,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
323,12:00-12:15,0.0,846.1,26.7%,0,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
326,12:00-12:15,0.0,524.9,34.3%,0,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
329,12:00-12:15,0.0,558.1,33.4%,0,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
332,12:00-12:15,0.0,590.9,32.8%,0,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
335,12:00-12:15,0.0,557.5,36.5%,0,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
338,12:00-12:15,0.0,589.1,35.6%,0,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
341,12:00-12:15,0.0,620.2,35.6%,0,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
344,12:00-12:15,0.0,580.9,36.5%,0,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
347,12:00-12:15,0.0,611.5,35.6%,0,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
350,12:00-12:15,0.0,641.3,35.6%,0,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
353,12:00-12:15,0.0,677.2,31.2%,0,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
356,12:00-12:15,0.0,740.1,30.3%,0,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
359,12:00-12:15,0.0,779.0,29.4%,0,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
362,12:00-12:15,0.0,718.5,31.2%,0,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
365,12:00-12:15,0.0,779.0,30.3%,0,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
368,12:00-12:15,0.0,817.9,29.4%,0,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
371,12:00-12:15,0.0,748.3,31.2%,0,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
374,12:00-12:15,0.0,806.0,30.3%,0,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
377,12:00-12:15,0.0,844.9,29.4%,0,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
380,12:00-12:15,0.0,639.9,30.3%,0,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
383,12:00-12:15,0.0,702.8,29.4%,0,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
386,12:00-12:15,0.0,741.8,29.4%,0,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
389,12:00-12:15,0.0,683.0,30.3%,0,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
392,12:00-12:15,0.0,743.4,29.4%,0,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
395,12:00-12:15,0.0,782.4,29.4%,0,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
398,12:00-12:15,0.0,714.8,30.3%,0,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
401,12:00-12:15,0.0,772.5,29.4%,0,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
404,12:00-12:15,0.0,811.5,29.4%,0,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
407,12:00-12:15,0.0,662.3,29.4%,0,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
410,12:00-12:15,0.0,724.3,28.5%,0,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
413,12:00-12:15,0.0,763.2,28.5%,0,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
416,12:00-12:15,0.0,694.6,29.4%,0,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
419,12:00-12:15,0.0,755.1,28.5%,0,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
422,12:00-12:15,0.0,794.0,28.5%,0,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
425,12:00-12:15,0.0,728.1,29.4%,0,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
428,12:00-12:15,0.0,785.9,28.5%,0,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
431,12:00-12:15,0.0,824.8,28.5%,0,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
434,12:00-12:15,0.0,550.6,33.0%,0,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
437,12:00-12:15,0.0,583.5,32.1%,0,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
440,12:00-12:15,0.0,616.4,31.2%,0,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
443,12:00-12:15,0.0,583.2,33.8%,0,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
446,12:00-12:15,0.0,614.5,32.8%,0,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
449,12:00-12:15,0.0,645.7,32.2%,0,20(15%)/25(15%)/50(20%),MDD/勝率為估算值
452,12:00-12:15,0.0,606.7,36.5%,0,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
455,12:00-12:15,0.0,636.9,35.6%,0,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
458,12:00-12:15,0.0,666.7,35.6%,0,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
461,12:00-12:15,0.0,696.1,31.2%,0,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
464,12:00-12:15,0.0,757.8,30.3%,0,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
467,12:00-12:15,0.0,796.7,29.4%,0,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
470,12:00-12:15,0.0,737.4,30.6%,0,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
473,12:00-12:15,0.0,796.4,29.7%,0,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
476,12:00-12:15,0.0,835.3,28.8%,0,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
479,12:00-12:15,0.0,767.2,31.2%,0,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
482,12:00-12:15,0.0,823.7,30.3%,0,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
485,12:00-12:15,0.0,862.6,29.4%,0,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
488,12:00-12:15,0.0,659.4,30.3%,0,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
491,12:00-12:15,0.0,720.5,29.4%,0,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
494,12:00-12:15,0.0,759.4,29.4%,0,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
497,12:00-12:15,0.0,701.9,29.7%,0,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
500,12:00-12:15,0.0,760.8,28.8%,0,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
503,12:00-12:15,0.0,799.8,28.8%,0,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
506,12:00-12:15,0.0,733.7,30.3%,0,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
509,12:00-12:15,0.0,790.2,29.4%,0,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
512,12:00-12:15,0.0,829.2,29.4%,0,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
515,12:00-12:15,0.0,691.3,29.4%,0,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
518,12:00-12:15,0.0,751.5,28.5%,0,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
521,12:00-12:15,0.0,790.4,28.5%,0,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
524,12:00-12:15,0.0,723.0,29.4%,0,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
527,12:00-12:15,0.0,781.9,28.5%,0,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
530,12:00-12:15,0.0,820.9,28.5%,0,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
533,12:00-12:15,0.0,756.5,29.4%,0,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
536,12:00-12:15,0.0,813.0,28.5%,0,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
539,12:00-12:15,0.0,852.0,28.5%,0,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
542,12:00-12:15,0.0,577.6,32.1%,0,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
545,12:00-12:15,0.0,610.2,31.2%,0,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
548,12:00-12:15,0.0,643.0,30.3%,0,20(20%)/25(10%)/50(20%),MDD/勝率為估算值
551,12:00-12:15,0.0,610.2,31.2%,0,20(20%)/25(15%)/40(20%),MDD/勝率為估算值
554,12:00-12:15,0.0,641.1,30.3%,0,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
