實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
2917,12:45-13:00,0.0,159.6,48.3%,0,15(10%)/25(10%)/40(20%),MDD/勝率為估算值
2920,12:45-13:00,0.0,159.6,48.3%,0,15(10%)/25(10%)/45(20%),MDD/勝率為估算值
2923,12:45-13:00,0.0,159.6,48.3%,0,15(10%)/25(10%)/50(20%),MDD/勝率為估算值
2926,12:45-13:00,0.0,159.6,48.8%,0,15(10%)/25(15%)/40(20%),MDD/勝率為估算值
2929,12:45-13:00,0.0,159.6,48.8%,0,15(10%)/25(15%)/45(20%),MDD/勝率為估算值
2932,12:45-13:00,0.0,159.6,48.8%,0,15(10%)/25(15%)/50(20%),MDD/勝率為估算值
2935,12:45-13:00,0.0,159.6,48.8%,0,15(10%)/25(20%)/40(20%),MDD/勝率為估算值
2938,12:45-13:00,0.0,159.6,48.8%,0,15(10%)/25(20%)/45(20%),MDD/勝率為估算值
2941,12:45-13:00,0.0,159.6,48.8%,0,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
2944,12:45-13:00,0.0,191.1,46.6%,0,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
2947,12:45-13:00,0.0,189.3,46.6%,0,15(10%)/30(10%)/45(20%),MDD/勝率為估算值
2950,12:45-13:00,0.0,188.1,46.6%,0,15(10%)/30(10%)/50(20%),MDD/勝率為估算值
2953,12:45-13:00,0.0,192.6,46.6%,0,15(10%)/30(15%)/40(20%),MDD/勝率為估算值
2956,12:45-13:00,0.0,190.8,46.6%,0,15(10%)/30(15%)/45(20%),MDD/勝率為估算值
2959,12:45-13:00,0.0,189.6,46.6%,0,15(10%)/30(15%)/50(20%),MDD/勝率為估算值
2962,12:45-13:00,0.0,194.1,46.6%,0,15(10%)/30(20%)/40(20%),MDD/勝率為估算值
2965,12:45-13:00,0.0,192.3,46.6%,0,15(10%)/30(20%)/45(20%),MDD/勝率為估算值
2968,12:45-13:00,0.0,194.7,46.6%,0,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
2971,12:45-13:00,0.0,195.0,46.6%,0,15(10%)/35(10%)/40(20%),MDD/勝率為估算值
2974,12:45-13:00,0.0,193.2,46.6%,0,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
2977,12:45-13:00,0.0,192.0,46.6%,0,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
2980,12:45-13:00,0.0,196.2,46.6%,0,15(10%)/35(15%)/40(20%),MDD/勝率為估算值
2983,12:45-13:00,0.0,194.4,46.6%,0,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
2986,12:45-13:00,0.0,193.2,46.6%,0,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
2989,12:45-13:00,0.0,197.4,46.6%,0,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
2992,12:45-13:00,0.0,195.6,46.6%,0,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
2995,12:45-13:00,0.0,194.4,46.6%,0,15(10%)/35(20%)/50(20%),MDD/勝率為估算值
2998,12:45-13:00,0.0,193.2,45.5%,0,15(10%)/40(10%)/40(20%),MDD/勝率為估算值
3001,12:45-13:00,0.0,191.4,45.5%,0,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
3004,12:45-13:00,0.0,190.2,45.5%,0,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
3007,12:45-13:00,0.0,194.4,45.5%,0,15(10%)/40(15%)/40(20%),MDD/勝率為估算值
3010,12:45-13:00,0.0,192.6,45.5%,0,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
3013,12:45-13:00,0.0,196.5,45.5%,0,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
3016,12:45-13:00,0.0,195.6,45.5%,0,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
3019,12:45-13:00,0.0,193.8,45.5%,0,15(10%)/40(20%)/45(20%),MDD/勝率為估算值
3022,12:45-13:00,0.0,202.5,45.5%,0,15(10%)/40(20%)/50(20%),MDD/勝率為估算值
3025,12:45-13:00,0.0,159.6,47.7%,0,15(15%)/25(10%)/40(20%),MDD/勝率為估算值
3028,12:45-13:00,0.0,159.6,47.7%,0,15(15%)/25(10%)/45(20%),MDD/勝率為估算值
3031,12:45-13:00,0.0,159.6,47.7%,0,15(15%)/25(10%)/50(20%),MDD/勝率為估算值
3034,12:45-13:00,0.0,159.6,48.3%,0,15(15%)/25(15%)/40(20%),MDD/勝率為估算值
3037,12:45-13:00,0.0,159.6,48.3%,0,15(15%)/25(15%)/45(20%),MDD/勝率為估算值
3040,12:45-13:00,0.0,159.6,48.3%,0,15(15%)/25(15%)/50(20%),MDD/勝率為估算值
3043,12:45-13:00,0.0,159.6,48.8%,0,15(15%)/25(20%)/40(20%),MDD/勝率為估算值
3046,12:45-13:00,0.0,159.6,48.8%,0,15(15%)/25(20%)/45(20%),MDD/勝率為估算值
3049,12:45-13:00,0.0,159.6,48.8%,0,15(15%)/25(20%)/50(20%),MDD/勝率為估算值
3052,12:45-13:00,0.0,191.7,46.6%,0,15(15%)/30(10%)/40(20%),MDD/勝率為估算值
3055,12:45-13:00,0.0,189.9,46.6%,0,15(15%)/30(10%)/45(20%),MDD/勝率為估算值
3058,12:45-13:00,0.0,188.7,46.6%,0,15(15%)/30(10%)/50(20%),MDD/勝率為估算值
3061,12:45-13:00,0.0,193.2,46.6%,0,15(15%)/30(15%)/40(20%),MDD/勝率為估算值
3064,12:45-13:00,0.0,191.4,46.6%,0,15(15%)/30(15%)/45(20%),MDD/勝率為估算值
3067,12:45-13:00,0.0,190.8,46.6%,0,15(15%)/30(15%)/50(20%),MDD/勝率為估算值
3070,12:45-13:00,0.0,194.7,46.6%,0,15(15%)/30(20%)/40(20%),MDD/勝率為估算值
3073,12:45-13:00,0.0,192.9,46.6%,0,15(15%)/30(20%)/45(20%),MDD/勝率為估算值
3076,12:45-13:00,0.0,199.5,46.6%,0,15(15%)/30(20%)/50(20%),MDD/勝率為估算值
3079,12:45-13:00,0.0,195.6,46.6%,0,15(15%)/35(10%)/40(20%),MDD/勝率為估算值
3082,12:45-13:00,0.0,193.8,46.6%,0,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
3085,12:45-13:00,0.0,192.6,46.6%,0,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
3088,12:45-13:00,0.0,196.8,46.6%,0,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
3091,12:45-13:00,0.0,195.0,46.6%,0,15(15%)/35(15%)/45(20%),MDD/勝率為估算值
3094,12:45-13:00,0.0,193.8,46.6%,0,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
3097,12:45-13:00,0.0,198.0,46.6%,0,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
3100,12:45-13:00,0.0,196.2,46.6%,0,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
3103,12:45-13:00,0.0,195.0,46.6%,0,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
3106,12:45-13:00,0.0,193.8,45.5%,0,15(15%)/40(10%)/40(20%),MDD/勝率為估算值
3109,12:45-13:00,0.0,192.0,45.5%,0,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
3112,12:45-13:00,0.0,193.5,45.5%,0,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
3115,12:45-13:00,0.0,195.0,45.5%,0,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
3118,12:45-13:00,0.0,193.2,45.5%,0,15(15%)/40(15%)/45(20%),MDD/勝率為估算值
3121,12:45-13:00,0.0,201.0,45.5%,0,15(15%)/40(15%)/50(20%),MDD/勝率為估算值
3124,12:45-13:00,0.0,196.2,45.5%,0,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
3127,12:45-13:00,0.0,194.4,45.5%,0,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
3130,12:45-13:00,0.0,207.0,45.5%,0,15(15%)/40(20%)/50(20%),MDD/勝率為估算值
3133,12:45-13:00,0.0,159.3,47.7%,0,15(20%)/25(10%)/40(20%),MDD/勝率為估算值
3136,12:45-13:00,0.0,159.3,47.7%,0,15(20%)/25(10%)/45(20%),MDD/勝率為估算值
3139,12:45-13:00,0.0,159.3,47.7%,0,15(20%)/25(10%)/50(20%),MDD/勝率為估算值
3142,12:45-13:00,0.0,159.3,47.7%,0,15(20%)/25(15%)/40(20%),MDD/勝率為估算值
3145,12:45-13:00,0.0,159.3,47.7%,0,15(20%)/25(15%)/45(20%),MDD/勝率為估算值
3148,12:45-13:00,0.0,159.3,47.7%,0,15(20%)/25(15%)/50(20%),MDD/勝率為估算值
3151,12:45-13:00,0.0,159.3,48.3%,0,15(20%)/25(20%)/40(20%),MDD/勝率為估算值
3154,12:45-13:00,0.0,159.3,48.3%,0,15(20%)/25(20%)/45(20%),MDD/勝率為估算值
3157,12:45-13:00,0.0,159.3,48.3%,0,15(20%)/25(20%)/50(20%),MDD/勝率為估算值
3160,12:45-13:00,0.0,191.7,46.6%,0,15(20%)/30(10%)/40(20%),MDD/勝率為估算值
3163,12:45-13:00,0.0,189.9,46.6%,0,15(20%)/30(10%)/45(20%),MDD/勝率為估算值
3166,12:45-13:00,0.0,188.7,46.6%,0,15(20%)/30(10%)/50(20%),MDD/勝率為估算值
3169,12:45-13:00,0.0,193.2,46.6%,0,15(20%)/30(15%)/40(20%),MDD/勝率為估算值
3172,12:45-13:00,0.0,191.4,46.6%,0,15(20%)/30(15%)/45(20%),MDD/勝率為估算值
3175,12:45-13:00,0.0,195.6,46.6%,0,15(20%)/30(15%)/50(20%),MDD/勝率為估算值
3178,12:45-13:00,0.0,194.7,46.6%,0,15(20%)/30(20%)/40(20%),MDD/勝率為估算值
3181,12:45-13:00,0.0,192.9,46.6%,0,15(20%)/30(20%)/45(20%),MDD/勝率為估算值
3184,12:45-13:00,0.0,204.3,46.6%,0,15(20%)/30(20%)/50(20%),MDD/勝率為估算值
3187,12:45-13:00,0.0,195.6,46.6%,0,15(20%)/35(10%)/40(20%),MDD/勝率為估算值
3190,12:45-13:00,0.0,193.8,46.6%,0,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
3193,12:45-13:00,0.0,192.6,46.6%,0,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
3196,12:45-13:00,0.0,196.8,46.6%,0,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
3199,12:45-13:00,0.0,195.0,46.6%,0,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
3202,12:45-13:00,0.0,193.8,46.6%,0,15(20%)/35(15%)/50(20%),MDD/勝率為估算值
3205,12:45-13:00,0.0,198.0,46.6%,0,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
3208,12:45-13:00,0.0,196.2,46.6%,0,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
3211,12:45-13:00,0.0,196.5,46.6%,0,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
3214,12:45-13:00,0.0,193.8,45.5%,0,15(20%)/40(10%)/40(20%),MDD/勝率為估算值
3217,12:45-13:00,0.0,192.0,45.5%,0,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
3220,12:45-13:00,0.0,197.7,45.5%,0,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
3223,12:45-13:00,0.0,195.0,45.5%,0,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
3226,12:45-13:00,0.0,193.2,45.5%,0,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
3229,12:45-13:00,0.0,205.2,45.5%,0,15(20%)/40(15%)/50(20%),MDD/勝率為估算值
3232,12:45-13:00,0.0,199.2,45.5%,0,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
3235,12:45-13:00,0.0,194.4,45.5%,0,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
3238,12:45-13:00,0.0,211.2,45.5%,0,15(20%)/40(20%)/50(20%),MDD/勝率為估算值
3241,12:45-13:00,0.0,164.7,46.7%,0,20(10%)/25(10%)/40(20%),MDD/勝率為估算值
3244,12:45-13:00,0.0,164.7,46.7%,0,20(10%)/25(10%)/45(20%),MDD/勝率為估算值
3247,12:45-13:00,0.0,164.7,46.7%,0,20(10%)/25(10%)/50(20%),MDD/勝率為估算值
3250,12:45-13:00,0.0,164.7,47.7%,0,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
3253,12:45-13:00,0.0,164.7,47.7%,0,20(10%)/25(15%)/45(20%),MDD/勝率為估算值
3256,12:45-13:00,0.0,164.7,47.7%,0,20(10%)/25(15%)/50(20%),MDD/勝率為估算值
3259,12:45-13:00,0.0,164.7,47.7%,0,20(10%)/25(20%)/40(20%),MDD/勝率為估算值
3262,12:45-13:00,0.0,164.7,47.7%,0,20(10%)/25(20%)/45(20%),MDD/勝率為估算值
3265,12:45-13:00,0.0,164.7,47.7%,0,20(10%)/25(20%)/50(20%),MDD/勝率為估算值
3268,12:45-13:00,0.0,194.7,45.5%,0,20(10%)/30(10%)/40(20%),MDD/勝率為估算值
3271,12:45-13:00,0.0,192.9,45.5%,0,20(10%)/30(10%)/45(20%),MDD/勝率為估算值
3274,12:45-13:00,0.0,191.7,45.5%,0,20(10%)/30(10%)/50(20%),MDD/勝率為估算值
3277,12:45-13:00,0.0,196.2,45.5%,0,20(10%)/30(15%)/40(20%),MDD/勝率為估算值
3280,12:45-13:00,0.0,194.4,45.5%,0,20(10%)/30(15%)/45(20%),MDD/勝率為估算值
3283,12:45-13:00,0.0,193.2,45.5%,0,20(10%)/30(15%)/50(20%),MDD/勝率為估算值
3286,12:45-13:00,0.0,197.7,45.5%,0,20(10%)/30(20%)/40(20%),MDD/勝率為估算值
3289,12:45-13:00,0.0,195.9,45.5%,0,20(10%)/30(20%)/45(20%),MDD/勝率為估算值
3292,12:45-13:00,0.0,194.7,45.5%,0,20(10%)/30(20%)/50(20%),MDD/勝率為估算值
3295,12:45-13:00,0.0,198.6,45.5%,0,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
3298,12:45-13:00,0.0,196.8,45.5%,0,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
3301,12:45-13:00,0.0,195.6,45.5%,0,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
3304,12:45-13:00,0.0,199.8,45.5%,0,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
3307,12:45-13:00,0.0,198.0,45.5%,0,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
3310,12:45-13:00,0.0,196.8,45.5%,0,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
3313,12:45-13:00,0.0,201.0,45.5%,0,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
3316,12:45-13:00,0.0,199.2,45.5%,0,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
3319,12:45-13:00,0.0,198.0,45.5%,0,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
3322,12:45-13:00,0.0,196.8,43.4%,0,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
3325,12:45-13:00,0.0,195.0,43.4%,0,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
3328,12:45-13:00,0.0,193.8,43.4%,0,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
3331,12:45-13:00,0.0,198.0,43.4%,0,20(10%)/40(15%)/40(20%),MDD/勝率為估算值
3334,12:45-13:00,0.0,196.2,43.4%,0,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
3337,12:45-13:00,0.0,195.0,43.4%,0,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
3340,12:45-13:00,0.0,199.2,43.4%,0,20(10%)/40(20%)/40(20%),MDD/勝率為估算值
3343,12:45-13:00,0.0,197.4,43.4%,0,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
3346,12:45-13:00,0.0,197.4,43.4%,0,20(10%)/40(20%)/50(20%),MDD/勝率為估算值
3349,12:45-13:00,0.0,164.7,45.5%,0,20(15%)/25(10%)/40(20%),MDD/勝率為估算值
3352,12:45-13:00,0.0,164.7,45.5%,0,20(15%)/25(10%)/45(20%),MDD/勝率為估算值
3355,12:45-13:00,0.0,164.7,45.5%,0,20(15%)/25(10%)/50(20%),MDD/勝率為估算值
3358,12:45-13:00,0.0,164.7,46.7%,0,20(15%)/25(15%)/40(20%),MDD/勝率為估算值
3361,12:45-13:00,0.0,164.7,46.7%,0,20(15%)/25(15%)/45(20%),MDD/勝率為估算值
3364,12:45-13:00,0.0,164.7,46.7%,0,20(15%)/25(15%)/50(20%),MDD/勝率為估算值
3367,12:45-13:00,0.0,164.7,47.7%,0,20(15%)/25(20%)/40(20%),MDD/勝率為估算值
3370,12:45-13:00,0.0,164.7,47.7%,0,20(15%)/25(20%)/45(20%),MDD/勝率為估算值
3373,12:45-13:00,0.0,164.7,47.7%,0,20(15%)/25(20%)/50(20%),MDD/勝率為估算值
3376,12:45-13:00,0.0,195.3,45.5%,0,20(15%)/30(10%)/40(20%),MDD/勝率為估算值
3379,12:45-13:00,0.0,193.5,45.5%,0,20(15%)/30(10%)/45(20%),MDD/勝率為估算值
3382,12:45-13:00,0.0,192.3,45.5%,0,20(15%)/30(10%)/50(20%),MDD/勝率為估算值
3385,12:45-13:00,0.0,196.8,45.5%,0,20(15%)/30(15%)/40(20%),MDD/勝率為估算值
3388,12:45-13:00,0.0,195.0,45.5%,0,20(15%)/30(15%)/45(20%),MDD/勝率為估算值
3391,12:45-13:00,0.0,193.8,45.5%,0,20(15%)/30(15%)/50(20%),MDD/勝率為估算值
3394,12:45-13:00,0.0,198.3,45.5%,0,20(15%)/30(20%)/40(20%),MDD/勝率為估算值
3397,12:45-13:00,0.0,196.5,45.5%,0,20(15%)/30(20%)/45(20%),MDD/勝率為估算值
3400,12:45-13:00,0.0,195.3,45.5%,0,20(15%)/30(20%)/50(20%),MDD/勝率為估算值
3403,12:45-13:00,0.0,199.2,45.5%,0,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
3406,12:45-13:00,0.0,197.4,45.5%,0,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
3409,12:45-13:00,0.0,196.2,45.5%,0,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
3412,12:45-13:00,0.0,200.4,45.5%,0,20(15%)/35(15%)/40(20%),MDD/勝率為估算值
3415,12:45-13:00,0.0,198.6,45.5%,0,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
3418,12:45-13:00,0.0,197.4,45.5%,0,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
3421,12:45-13:00,0.0,201.6,45.5%,0,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
3424,12:45-13:00,0.0,199.8,45.5%,0,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
3427,12:45-13:00,0.0,198.6,45.5%,0,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
3430,12:45-13:00,0.0,197.4,43.4%,0,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
3433,12:45-13:00,0.0,195.6,43.4%,0,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
3436,12:45-13:00,0.0,194.4,43.4%,0,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
3439,12:45-13:00,0.0,198.6,43.4%,0,20(15%)/40(15%)/40(20%),MDD/勝率為估算值
3442,12:45-13:00,0.0,196.8,43.4%,0,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
3445,12:45-13:00,0.0,196.5,43.4%,0,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
3448,12:45-13:00,0.0,199.8,43.4%,0,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
3451,12:45-13:00,0.0,198.0,43.4%,0,20(15%)/40(20%)/45(20%),MDD/勝率為估算值
3454,12:45-13:00,0.0,203.4,43.4%,0,20(15%)/40(20%)/50(20%),MDD/勝率為估算值
3457,12:45-13:00,0.0,164.7,45.5%,0,20(20%)/25(10%)/40(20%),MDD/勝率為估算值
3460,12:45-13:00,0.0,164.7,45.5%,0,20(20%)/25(10%)/45(20%),MDD/勝率為估算值
3463,12:45-13:00,0.0,164.7,45.5%,0,20(20%)/25(10%)/50(20%),MDD/勝率為估算值
3466,12:45-13:00,0.0,164.7,45.5%,0,20(20%)/25(15%)/40(20%),MDD/勝率為估算值
3469,12:45-13:00,0.0,164.7,45.5%,0,20(20%)/25(15%)/45(20%),MDD/勝率為估算值
3472,12:45-13:00,0.0,164.7,45.5%,0,20(20%)/25(15%)/50(20%),MDD/勝率為估算值
3475,12:45-13:00,0.0,164.7,46.7%,0,20(20%)/25(20%)/40(20%),MDD/勝率為估算值
3478,12:45-13:00,0.0,164.7,46.7%,0,20(20%)/25(20%)/45(20%),MDD/勝率為估算值
3481,12:45-13:00,0.0,164.7,46.7%,0,20(20%)/25(20%)/50(20%),MDD/勝率為估算值
3484,12:45-13:00,0.0,195.6,45.5%,0,20(20%)/30(10%)/40(20%),MDD/勝率為估算值
3487,12:45-13:00,0.0,193.8,45.5%,0,20(20%)/30(10%)/45(20%),MDD/勝率為估算值
3490,12:45-13:00,0.0,192.6,45.5%,0,20(20%)/30(10%)/50(20%),MDD/勝率為估算值
3493,12:45-13:00,0.0,197.1,45.5%,0,20(20%)/30(15%)/40(20%),MDD/勝率為估算值
3496,12:45-13:00,0.0,195.3,45.5%,0,20(20%)/30(15%)/45(20%),MDD/勝率為估算值
3499,12:45-13:00,0.0,194.1,45.5%,0,20(20%)/30(15%)/50(20%),MDD/勝率為估算值
3502,12:45-13:00,0.0,198.6,45.5%,0,20(20%)/30(20%)/40(20%),MDD/勝率為估算值
3505,12:45-13:00,0.0,196.8,45.5%,0,20(20%)/30(20%)/45(20%),MDD/勝率為估算值
3508,12:45-13:00,0.0,196.5,45.5%,0,20(20%)/30(20%)/50(20%),MDD/勝率為估算值
3511,12:45-13:00,0.0,199.5,45.5%,0,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
3514,12:45-13:00,0.0,197.7,45.5%,0,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
3517,12:45-13:00,0.0,196.5,45.5%,0,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
3520,12:45-13:00,0.0,200.7,45.5%,0,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
3523,12:45-13:00,0.0,198.9,45.5%,0,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
3526,12:45-13:00,0.0,197.7,45.5%,0,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
3529,12:45-13:00,0.0,201.9,45.5%,0,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
3532,12:45-13:00,0.0,200.1,45.5%,0,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
3535,12:45-13:00,0.0,198.9,45.5%,0,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
3538,12:45-13:00,0.0,197.7,43.4%,0,20(20%)/40(10%)/40(20%),MDD/勝率為估算值
3541,12:45-13:00,0.0,195.9,43.4%,0,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
3544,12:45-13:00,0.0,194.7,43.4%,0,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
3547,12:45-13:00,0.0,198.9,43.4%,0,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
3550,12:45-13:00,0.0,197.1,43.4%,0,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
3553,12:45-13:00,0.0,202.2,43.4%,0,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
3556,12:45-13:00,0.0,200.1,43.4%,0,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
3559,12:45-13:00,0.0,198.3,43.4%,0,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
3562,12:45-13:00,0.0,209.1,43.4%,0,20(20%)/40(20%)/50(20%),MDD/勝率為估算值
3565,12:45-13:00,0.0,164.7,47.2%,0,25(10%)/25(10%)/40(20%),MDD/勝率為估算值
3568,12:45-13:00,0.0,164.7,47.2%,0,25(10%)/25(10%)/45(20%),MDD/勝率為估算值
3571,12:45-13:00,0.0,164.7,47.2%,0,25(10%)/25(10%)/50(20%),MDD/勝率為估算值
3574,12:45-13:00,0.0,164.7,48.8%,0,25(10%)/25(15%)/40(20%),MDD/勝率為估算值
3577,12:45-13:00,0.0,164.7,48.8%,0,25(10%)/25(15%)/45(20%),MDD/勝率為估算值
3580,12:45-13:00,0.0,164.7,48.8%,0,25(10%)/25(15%)/50(20%),MDD/勝率為估算值
3583,12:45-13:00,0.0,164.7,48.8%,0,25(10%)/25(20%)/40(20%),MDD/勝率為估算值
3586,12:45-13:00,0.0,164.7,48.8%,0,25(10%)/25(20%)/45(20%),MDD/勝率為估算值
3589,12:45-13:00,0.0,164.7,48.8%,0,25(10%)/25(20%)/50(20%),MDD/勝率為估算值
3592,12:45-13:00,0.0,185.1,45.5%,0,25(10%)/30(10%)/40(20%),MDD/勝率為估算值
3595,12:45-13:00,0.0,183.3,45.5%,0,25(10%)/30(10%)/45(20%),MDD/勝率為估算值
3598,12:45-13:00,0.0,182.1,45.5%,0,25(10%)/30(10%)/50(20%),MDD/勝率為估算值
3601,12:45-13:00,0.0,186.6,45.5%,0,25(10%)/30(15%)/40(20%),MDD/勝率為估算值
3604,12:45-13:00,0.0,184.8,45.5%,0,25(10%)/30(15%)/45(20%),MDD/勝率為估算值
3607,12:45-13:00,0.0,183.6,45.5%,0,25(10%)/30(15%)/50(20%),MDD/勝率為估算值
3610,12:45-13:00,0.0,188.1,45.5%,0,25(10%)/30(20%)/40(20%),MDD/勝率為估算值
3613,12:45-13:00,0.0,186.3,45.5%,0,25(10%)/30(20%)/45(20%),MDD/勝率為估算值
3616,12:45-13:00,0.0,185.1,45.5%,0,25(10%)/30(20%)/50(20%),MDD/勝率為估算值
3619,12:45-13:00,0.0,189.0,45.5%,0,25(10%)/35(10%)/40(20%),MDD/勝率為估算值
3622,12:45-13:00,0.0,187.2,45.5%,0,25(10%)/35(10%)/45(20%),MDD/勝率為估算值
3625,12:45-13:00,0.0,186.0,45.5%,0,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
3628,12:45-13:00,0.0,190.2,45.5%,0,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
3631,12:45-13:00,0.0,188.4,45.5%,0,25(10%)/35(15%)/45(20%),MDD/勝率為估算值
3634,12:45-13:00,0.0,187.2,45.5%,0,25(10%)/35(15%)/50(20%),MDD/勝率為估算值
3637,12:45-13:00,0.0,191.4,45.5%,0,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
3640,12:45-13:00,0.0,189.6,45.5%,0,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
3643,12:45-13:00,0.0,188.4,45.5%,0,25(10%)/35(20%)/50(20%),MDD/勝率為估算值
3646,12:45-13:00,0.0,187.2,43.4%,0,25(10%)/40(10%)/40(20%),MDD/勝率為估算值
3649,12:45-13:00,0.0,185.4,43.4%,0,25(10%)/40(10%)/45(20%),MDD/勝率為估算值
3652,12:45-13:00,0.0,184.2,43.4%,0,25(10%)/40(10%)/50(20%),MDD/勝率為估算值
3655,12:45-13:00,0.0,188.4,43.4%,0,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
3658,12:45-13:00,0.0,186.6,43.4%,0,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
3661,12:45-13:00,0.0,185.4,43.4%,0,25(10%)/40(15%)/50(20%),MDD/勝率為估算值
3664,12:45-13:00,0.0,189.6,43.4%,0,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
3667,12:45-13:00,0.0,187.8,43.4%,0,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
3670,12:45-13:00,0.0,186.6,43.4%,0,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
3673,12:45-13:00,0.0,164.7,45.5%,0,25(15%)/25(10%)/40(20%),MDD/勝率為估算值
