實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
4223,10:45-11:00,-364.8,364.8,51.2%,101,20(10%)/25(15%)/40(20%),MDD/勝率為估算值
1283,11:15-11:30,-365.0,365.0,42.0%,89,15(20%)/40(15%)/45(20%),MDD/勝率為估算值
4632,10:45-11:00,-365.0,365.0,47.1%,70,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
4598,10:45-11:00,-365.1,365.1,47.3%,100,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
4599,10:45-11:00,-365.2,365.2,47.2%,69,25(10%)/35(10%)/50(20%),MDD/勝率為估算值
3914,10:45-11:00,-366.4,366.4,49.0%,101,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
1610,11:15-11:30,-366.8,366.8,42.0%,89,20(20%)/40(15%)/50(20%),MDD/勝率為估算值
2945,11:45-12:00,-367.0,367.0,44.4%,99,15(10%)/30(10%)/40(20%),MDD/勝率為估算值
3915,10:45-11:00,-367.5,367.5,45.7%,70,15(10%)/25(20%)/50(20%),MDD/勝率為估算值
3951,10:45-11:00,-367.8,367.8,43.6%,70,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
3942,10:45-11:00,-368.3,368.3,45.0%,70,15(10%)/30(20%)/50(20%),MDD/勝率為估算值
1917,11:15-11:30,-368.8,368.8,51.7%,53,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
