實驗ID,時間區間,空方損益,空方MDD估算,空方勝率估算,空方交易次數,參數,備註
143,08:46-08:47,1876.2,1124.0,65.1%,120,15(15%)/35(15%)/40(20%),MDD/勝率為估算值
539,08:46-08:47,1873.3,1088.0,64.2%,120,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
326,08:46-08:47,1873.2,1154.0,58.7%,120,15(20%)/40(15%)/60(20%),MDD/勝率為估算值
1115,08:46-08:47,1872.8,1184.0,61.4%,120,25(20%)/45(15%)/50(20%),MDD/勝率為估算值
590,08:46-08:47,1872.3,1184.0,59.6%,120,20(15%)/40(20%)/55(20%),MDD/勝率為估算值
872,08:46-08:47,1869.8,1187.0,62.3%,120,25(10%)/45(20%)/45(20%),MDD/勝率為估算值
704,08:46-08:47,1868.3,1171.0,58.7%,120,20(20%)/40(15%)/60(20%),MDD/勝率為估算值
188,08:46-08:47,1866.5,1237.0,63.2%,120,15(15%)/40(15%)/40(20%),MDD/勝率為估算值
815,08:46-08:47,1862.9,1170.0,58.7%,120,25(10%)/40(10%)/60(20%),MDD/勝率為估算值
206,08:46-08:47,1860.8,1193.0,62.3%,120,15(15%)/40(20%)/45(20%),MDD/勝率為估算值
212,08:46-08:47,1858.3,1169.0,59.6%,120,15(15%)/40(20%)/55(20%),MDD/勝率為估算值
164,08:46-08:47,1853.2,1071.0,62.3%,120,15(15%)/35(20%)/50(20%),MDD/勝率為估算值
1061,08:46-08:47,1848.5,1220.0,61.4%,120,25(20%)/40(10%)/50(20%),MDD/勝率為估算值
410,08:46-08:47,1846.9,1116.0,65.1%,120,20(10%)/35(20%)/40(20%),MDD/勝率為估算值
593,08:46-08:47,1844.8,1162.0,58.7%,120,20(15%)/40(20%)/60(20%),MDD/勝率為估算值
1001,08:46-08:47,1839.3,1180.0,61.4%,120,25(15%)/45(20%)/50(20%),MDD/勝率為估算值
692,08:46-08:47,1837.7,1258.0,63.2%,120,20(20%)/40(15%)/40(20%),MDD/勝率為估算值
821,08:46-08:47,1835.0,1233.0,62.3%,120,25(10%)/40(15%)/45(20%),MDD/勝率為估算值
674,08:46-08:47,1831.2,1040.0,60.6%,118,20(20%)/35(20%)/60(20%),MDD/勝率為估算值
215,08:46-08:47,1830.8,1147.0,58.7%,120,15(15%)/40(20%)/60(20%),MDD/勝率為估算值
710,08:46-08:47,1829.2,1216.0,62.3%,120,20(20%)/40(20%)/45(20%),MDD/勝率為估算值
671,08:46-08:47,1827.6,1066.0,61.5%,118,20(20%)/35(20%)/55(20%),MDD/勝率為估算值
278,08:46-08:47,1820.0,1056.0,60.5%,120,15(20%)/35(15%)/55(20%),MDD/勝率為估算值
281,08:46-08:47,1819.8,1030.0,59.6%,120,15(20%)/35(15%)/60(20%),MDD/勝率為估算值
77,08:46-08:47,1812.5,1231.0,63.2%,120,15(10%)/40(20%)/40(20%),MDD/勝率為估算值
1031,08:46-08:47,1810.0,1091.0,62.3%,120,25(20%)/35(15%)/50(20%),MDD/勝率為估算值
929,08:46-08:47,1809.0,1270.0,63.2%,120,25(15%)/40(10%)/40(20%),MDD/勝率為估算值
1019,08:46-08:47,1808.9,1069.0,60.5%,120,25(20%)/35(10%)/55(20%),MDD/勝率為估算值
938,08:46-08:47,1805.8,1205.0,59.6%,120,25(15%)/40(10%)/55(20%),MDD/勝率為估算值
41,08:46-08:47,1804.9,1063.0,60.5%,120,15(10%)/35(20%)/55(20%),MDD/勝率為估算值
581,08:46-08:47,1804.8,1249.0,63.2%,120,20(15%)/40(20%)/40(20%),MDD/勝率為估算值
1022,08:46-08:47,1804.7,1043.0,59.6%,120,25(20%)/35(10%)/60(20%),MDD/勝率為估算值
314,08:46-08:47,1804.0,1241.0,63.2%,120,15(20%)/40(15%)/40(20%),MDD/勝率為估算值
338,08:46-08:47,1804.0,1173.0,59.6%,120,15(20%)/40(20%)/55(20%),MDD/勝率為估算值
647,08:46-08:47,1803.3,1121.0,64.2%,120,20(20%)/35(15%)/40(20%),MDD/勝率為估算值
272,08:46-08:47,1802.2,1089.0,63.2%,120,15(20%)/35(15%)/45(20%),MDD/勝率為估算值
44,08:46-08:47,1802.1,1037.0,59.6%,120,15(10%)/35(20%)/60(20%),MDD/勝率為估算值
332,08:46-08:47,1800.4,1197.0,62.3%,120,15(20%)/40(20%)/45(20%),MDD/勝率為估算值
1112,08:46-08:47,1799.5,1204.0,62.3%,120,25(20%)/45(15%)/45(20%),MDD/勝率為估算值
950,08:46-08:47,1797.2,1226.0,61.4%,120,25(15%)/40(15%)/50(20%),MDD/勝率為估算值
1013,08:46-08:47,1796.9,1102.0,63.2%,120,25(20%)/35(10%)/45(20%),MDD/勝率為估算值
716,08:46-08:47,1794.4,1192.0,59.6%,120,20(20%)/40(20%)/55(20%),MDD/勝率為估算值
290,08:46-08:47,1793.2,1077.0,62.3%,120,15(20%)/35(20%)/50(20%),MDD/勝率為估算值
878,08:46-08:47,1791.2,1163.0,59.6%,120,25(10%)/45(20%)/55(20%),MDD/勝率為估算值
908,08:46-08:47,1790.0,1073.0,62.1%,117,25(15%)/35(15%)/55(20%),MDD/勝率為估算值
839,08:46-08:47,1789.0,1212.0,61.4%,120,25(10%)/40(20%)/50(20%),MDD/勝率為估算值
920,08:46-08:47,1787.9,1096.0,65.1%,120,25(15%)/35(20%)/50(20%),MDD/勝率為估算值
35,08:46-08:47,1786.9,1096.0,63.2%,120,15(10%)/35(20%)/45(20%),MDD/勝率為估算值
911,08:46-08:47,1786.5,1047.0,61.1%,117,25(15%)/35(15%)/60(20%),MDD/勝率為估算值
665,08:46-08:47,1780.0,1099.0,63.8%,119,20(20%)/35(20%)/45(20%),MDD/勝率為估算值
1058,08:46-08:47,1779.7,1240.0,62.3%,120,25(20%)/40(10%)/45(20%),MDD/勝率為估算值
341,08:46-08:47,1779.6,1151.0,58.7%,120,15(20%)/40(20%)/60(20%),MDD/勝率為估算值
902,08:46-08:47,1771.3,1106.0,64.3%,118,25(15%)/35(15%)/45(20%),MDD/勝率為估算值
797,08:46-08:47,1771.0,1076.0,63.2%,120,25(10%)/35(20%)/55(20%),MDD/勝率為估算值
719,08:46-08:47,1770.0,1170.0,58.7%,120,20(20%)/40(20%)/60(20%),MDD/勝率為估算值
800,08:46-08:47,1768.2,1050.0,62.3%,120,25(10%)/35(20%)/60(20%),MDD/勝率為估算值
941,08:46-08:47,1767.4,1183.0,58.7%,120,25(15%)/40(10%)/60(20%),MDD/勝率為估算值
998,08:46-08:47,1764.8,1200.0,62.3%,120,25(15%)/45(20%)/45(20%),MDD/勝率為估算值
884,08:46-08:47,1764.6,1129.0,64.2%,120,25(15%)/35(10%)/40(20%),MDD/勝率為估算值
881,08:46-08:47,1760.4,1141.0,58.7%,120,25(10%)/45(20%)/60(20%),MDD/勝率為估算值
827,08:46-08:47,1757.5,1209.0,59.6%,120,25(10%)/40(15%)/55(20%),MDD/勝率為估算值
818,08:46-08:47,1755.8,1274.0,63.2%,120,25(10%)/40(15%)/40(20%),MDD/勝率為估算值
536,08:46-08:47,1751.5,1129.0,65.1%,120,20(15%)/35(20%)/40(20%),MDD/勝率為估算值
203,08:46-08:47,1750.0,1234.0,63.2%,120,15(15%)/40(20%)/40(20%),MDD/勝率為估算值
170,08:46-08:47,1749.5,1041.0,59.6%,120,15(15%)/35(20%)/60(20%),MDD/勝率為估算值
167,08:46-08:47,1749.0,1067.0,60.5%,120,15(15%)/35(20%)/55(20%),MDD/勝率為估算值
791,08:46-08:47,1745.8,1109.0,65.1%,120,25(10%)/35(20%)/45(20%),MDD/勝率為估算值
1127,08:46-08:47,1737.8,1191.0,61.4%,120,25(20%)/45(20%)/50(20%),MDD/勝率為估算值
773,08:46-08:47,1735.5,1131.0,65.1%,120,25(10%)/35(15%)/40(20%),MDD/勝率為估算值
947,08:46-08:47,1727.2,1246.0,62.3%,120,25(15%)/40(15%)/45(20%),MDD/勝率為估算值
161,08:46-08:47,1725.0,1100.0,63.2%,120,15(15%)/35(20%)/45(20%),MDD/勝率為估算值
1118,08:46-08:47,1724.8,1180.0,59.6%,120,25(20%)/45(15%)/55(20%),MDD/勝率為估算值
830,08:46-08:47,1721.3,1187.0,58.7%,120,25(10%)/40(15%)/60(20%),MDD/勝率為估算值
836,08:46-08:47,1718.0,1232.0,62.3%,120,25(10%)/40(20%)/45(20%),MDD/勝率為估算值
707,08:46-08:47,1716.4,1257.0,63.2%,120,20(20%)/40(20%)/40(20%),MDD/勝率為估算值
1064,08:46-08:47,1707.1,1216.0,59.6%,120,25(20%)/40(10%)/55(20%),MDD/勝率為估算值
1055,08:46-08:47,1697.7,1281.0,63.2%,120,25(20%)/40(10%)/40(20%),MDD/勝率為估算值
296,08:46-08:47,1696.8,1047.0,59.6%,120,15(20%)/35(20%)/60(20%),MDD/勝率為估算值
1004,08:46-08:47,1695.3,1176.0,59.6%,120,25(15%)/45(20%)/55(20%),MDD/勝率為估算值
1121,08:46-08:47,1695.0,1158.0,58.7%,120,25(20%)/45(15%)/60(20%),MDD/勝率為估算值
293,08:46-08:47,1693.2,1073.0,60.5%,120,15(20%)/35(20%)/55(20%),MDD/勝率為估算值
1076,08:46-08:47,1692.8,1237.0,61.4%,120,25(20%)/40(15%)/50(20%),MDD/勝率為估算值
329,08:46-08:47,1687.6,1238.0,63.2%,120,15(20%)/40(20%)/40(20%),MDD/勝率為估算值
965,08:46-08:47,1684.7,1225.0,61.4%,120,25(15%)/40(20%)/50(20%),MDD/勝率為估算值
269,08:46-08:47,1681.8,1130.0,64.2%,120,15(20%)/35(15%)/40(20%),MDD/勝率為估算值
1034,08:46-08:47,1677.2,1087.0,60.5%,120,25(20%)/35(15%)/55(20%),MDD/勝率為估算值
1037,08:46-08:47,1677.0,1061.0,59.6%,120,25(20%)/35(15%)/60(20%),MDD/勝率為估算值
1067,08:46-08:47,1671.9,1194.0,58.7%,120,25(20%)/40(10%)/60(20%),MDD/勝率為估算值
1046,08:46-08:47,1669.6,1110.0,63.9%,117,25(20%)/35(20%)/50(20%),MDD/勝率為估算值
1007,08:46-08:47,1667.7,1154.0,58.7%,120,25(15%)/45(20%)/60(20%),MDD/勝率為估算值
32,08:46-08:47,1667.1,1137.0,64.2%,120,15(10%)/35(20%)/40(20%),MDD/勝率為估算值
287,08:46-08:47,1663.2,1106.0,63.2%,120,15(20%)/35(20%)/45(20%),MDD/勝率為估算值
1124,08:46-08:47,1659.8,1211.0,62.3%,120,25(20%)/45(20%)/45(20%),MDD/勝率為估算值
953,08:46-08:47,1658.8,1222.0,59.6%,120,25(15%)/40(15%)/55(20%),MDD/勝率為估算值
926,08:46-08:47,1658.7,1066.0,62.3%,120,25(15%)/35(20%)/60(20%),MDD/勝率為估算值
923,08:46-08:47,1658.3,1092.0,63.2%,120,25(15%)/35(20%)/55(20%),MDD/勝率為估算值
662,08:46-08:47,1656.0,1140.0,64.7%,119,20(20%)/35(20%)/40(20%),MDD/勝率為估算值
842,08:46-08:47,1653.8,1208.0,59.6%,120,25(10%)/40(20%)/55(20%),MDD/勝率為估算值
1028,08:46-08:47,1653.0,1120.0,63.2%,120,25(20%)/35(15%)/45(20%),MDD/勝率為估算值
1010,08:46-08:47,1646.3,1143.0,64.2%,120,25(20%)/35(10%)/40(20%),MDD/勝率為估算值
944,08:46-08:47,1644.5,1287.0,63.2%,120,25(15%)/40(15%)/40(20%),MDD/勝率為估算值
833,08:46-08:47,1634.6,1273.0,63.2%,120,25(10%)/40(20%)/40(20%),MDD/勝率為估算值
917,08:46-08:47,1627.5,1125.0,65.1%,120,25(15%)/35(20%)/45(20%),MDD/勝率為估算值
956,08:46-08:47,1625.8,1200.0,58.7%,120,25(15%)/40(15%)/60(20%),MDD/勝率為估算值
845,08:46-08:47,1623.0,1186.0,58.7%,120,25(10%)/40(20%)/60(20%),MDD/勝率為估算值
1073,08:46-08:47,1619.5,1257.0,62.3%,120,25(20%)/40(15%)/45(20%),MDD/勝率為估算值
899,08:46-08:47,1617.2,1147.0,64.7%,119,25(15%)/35(15%)/40(20%),MDD/勝率為估算值
962,08:46-08:47,1610.2,1245.0,62.3%,120,25(15%)/40(20%)/45(20%),MDD/勝率為估算值
158,08:46-08:47,1603.2,1141.0,64.2%,120,15(15%)/35(20%)/40(20%),MDD/勝率為估算值
1130,08:46-08:47,1599.4,1187.0,59.6%,120,25(20%)/45(20%)/55(20%),MDD/勝率為估算值
788,08:46-08:47,1588.2,1150.0,65.1%,120,25(10%)/35(20%)/40(20%),MDD/勝率為估算值
1091,08:46-08:47,1580.4,1236.0,61.4%,120,25(20%)/40(20%)/50(20%),MDD/勝率為估算值
1133,08:46-08:47,1575.0,1165.0,58.7%,120,25(20%)/45(20%)/60(20%),MDD/勝率為估算值
1079,08:46-08:47,1560.2,1233.0,59.6%,120,25(20%)/40(15%)/55(20%),MDD/勝率為估算值
968,08:46-08:47,1555.1,1221.0,59.6%,120,25(15%)/40(20%)/55(20%),MDD/勝率為估算值
1052,08:46-08:47,1549.2,1080.0,61.1%,117,25(20%)/35(20%)/60(20%),MDD/勝率為估算值
1049,08:46-08:47,1545.6,1106.0,62.1%,117,25(20%)/35(20%)/55(20%),MDD/勝率為估算值
284,08:46-08:47,1539.2,1147.0,64.2%,120,15(20%)/35(20%)/40(20%),MDD/勝率為估算值
1070,08:46-08:47,1533.2,1298.0,63.2%,120,25(20%)/40(15%)/40(20%),MDD/勝率為估算值
1082,08:46-08:47,1530.3,1211.0,58.7%,120,25(20%)/40(15%)/60(20%),MDD/勝率為估算值
971,08:46-08:47,1527.5,1199.0,58.7%,120,25(15%)/40(20%)/60(20%),MDD/勝率為估算值
959,08:46-08:47,1523.3,1286.0,63.2%,120,25(15%)/40(20%)/40(20%),MDD/勝率為估算值
387,08:46-08:47,1511.7,728.2,63.6%,59,20(10%)/35(10%)/50(20%),MDD/勝率為估算值
1043,08:46-08:47,1509.2,1139.0,64.3%,118,25(20%)/35(20%)/45(20%),MDD/勝率為估算值
471,08:46-08:47,1506.1,707.4,61.5%,60,20(10%)/45(10%)/45(20%),MDD/勝率為估算值
1088,08:46-08:47,1502.4,1256.0,62.3%,120,25(20%)/40(20%)/45(20%),MDD/勝率為估算值
1025,08:46-08:47,1499.0,1161.0,64.2%,120,25(20%)/35(15%)/40(20%),MDD/勝率為估算值
384,08:46-08:47,1469.9,713.4,64.7%,60,20(10%)/35(10%)/45(20%),MDD/勝率為估算值
914,08:46-08:47,1469.9,1166.0,65.1%,120,25(15%)/35(20%)/40(20%),MDD/勝率為估算值
597,08:46-08:47,1459.6,761.6,60.7%,60,20(15%)/45(10%)/45(20%),MDD/勝率為估算值
513,08:46-08:47,1459.3,817.8,62.3%,60,20(15%)/35(10%)/50(20%),MDD/勝率為估算值
1094,08:46-08:47,1456.4,1232.0,59.6%,120,25(20%)/40(20%)/55(20%),MDD/勝率為估算值
474,08:46-08:47,1456.3,713.5,59.9%,60,20(10%)/45(10%)/50(20%),MDD/勝率為估算值
429,08:46-08:47,1441.3,664.1,63.1%,60,20(10%)/40(10%)/45(20%),MDD/勝率為估算值
390,08:46-08:47,1439.5,927.3,61.6%,59,20(10%)/35(10%)/55(20%),MDD/勝率為估算值
402,08:46-08:47,1432.0,765.7,63.9%,60,20(10%)/35(15%)/50(20%),MDD/勝率為估算值
1097,08:46-08:47,1432.0,1210.0,58.7%,120,25(20%)/40(20%)/60(20%),MDD/勝率為估算值
93,08:46-08:47,1417.9,550.2,60.7%,60,15(10%)/45(10%)/45(20%),MDD/勝率為估算值
510,08:46-08:47,1417.5,800.7,63.9%,60,20(15%)/35(10%)/45(20%),MDD/勝率為估算值
600,08:46-08:47,1413.3,771.1,59.0%,60,20(15%)/45(10%)/50(20%),MDD/勝率為估算值
723,08:46-08:47,1413.1,778.7,60.7%,60,20(20%)/45(10%)/45(20%),MDD/勝率為估算值
1085,08:46-08:47,1412.0,1297.0,63.2%,120,25(20%)/40(20%)/40(20%),MDD/勝率為估算值
483,08:46-08:47,1409.8,764.5,61.5%,60,20(10%)/45(15%)/45(20%),MDD/勝率為估算值
639,08:46-08:47,1406.9,838.1,62.3%,60,20(20%)/35(10%)/50(20%),MDD/勝率為估算值
96,08:46-08:47,1396.9,566.9,59.0%,60,15(10%)/45(10%)/50(20%),MDD/勝率為估算值
393,08:46-08:47,1396.5,1011.8,60.4%,59,20(10%)/35(10%)/60(20%),MDD/勝率為估算值
555,08:46-08:47,1392.0,674.9,63.1%,60,20(15%)/40(10%)/45(20%),MDD/勝率為估算值
432,08:46-08:47,1391.5,666.7,61.5%,60,20(10%)/40(10%)/50(20%),MDD/勝率為估算值
516,08:46-08:47,1389.5,1055.9,59.9%,60,20(15%)/35(10%)/55(20%),MDD/勝率為估算值
399,08:46-08:47,1386.8,749.8,64.7%,60,20(10%)/35(15%)/45(20%),MDD/勝率為估算值
219,08:46-08:47,1385.5,554.6,60.7%,60,15(15%)/45(10%)/45(20%),MDD/勝率為估算值
477,08:46-08:47,1384.1,971.8,57.9%,60,20(10%)/45(10%)/55(20%),MDD/勝率為估算值
528,08:46-08:47,1379.7,870.2,62.7%,59,20(15%)/35(15%)/50(20%),MDD/勝率為估算值
726,08:46-08:47,1370.3,788.8,59.0%,60,20(20%)/45(10%)/50(20%),MDD/勝率為估算值
222,08:46-08:47,1366.4,571.1,59.0%,60,15(15%)/45(10%)/50(20%),MDD/勝率為估算值
636,08:46-08:47,1365.1,820.9,63.9%,60,20(20%)/35(10%)/45(20%),MDD/勝率為估算值
486,08:46-08:47,1364.7,773.4,59.9%,60,20(10%)/45(15%)/50(20%),MDD/勝率為估算值
405,08:46-08:47,1364.3,969.4,62.3%,60,20(10%)/35(15%)/55(20%),MDD/勝率為估算值
609,08:46-08:47,1363.3,830.3,60.7%,60,20(15%)/45(15%)/45(20%),MDD/勝率為估算值
345,08:46-08:47,1353.1,559.2,60.7%,60,15(20%)/45(10%)/45(20%),MDD/勝率為估算值
417,08:46-08:47,1352.4,810.5,63.9%,60,20(10%)/35(20%)/50(20%),MDD/勝率為估算值
1040,08:46-08:47,1351.6,1180.0,64.7%,119,25(20%)/35(20%)/40(20%),MDD/勝率為估算值
444,08:46-08:47,1351.5,704.4,63.1%,60,20(10%)/40(15%)/45(20%),MDD/勝率為估算值
519,08:46-08:47,1349.7,1156.4,58.2%,60,20(15%)/35(10%)/60(20%),MDD/勝率為估算值
558,08:46-08:47,1345.7,677.9,61.5%,60,20(15%)/40(10%)/50(20%),MDD/勝率為估算值
603,08:46-08:47,1343.5,1061.3,56.6%,60,20(15%)/45(10%)/55(20%),MDD/勝率為估算值
681,08:46-08:47,1342.7,687.2,63.1%,60,20(20%)/40(10%)/45(20%),MDD/勝率為估算值
642,08:46-08:47,1339.5,1083.5,59.9%,60,20(20%)/35(10%)/55(20%),MDD/勝率為估算值
99,08:46-08:47,1339.1,712.4,57.0%,60,15(10%)/45(10%)/55(20%),MDD/勝率為估算值
381,08:46-08:47,1337.9,577.8,61.0%,60,20(10%)/35(10%)/40(20%),MDD/勝率為估算值
9,08:46-08:47,1337.1,527.7,63.1%,60,15(10%)/35(10%)/50(20%),MDD/勝率為估算值
348,08:46-08:47,1335.9,575.6,59.0%,60,15(20%)/45(10%)/50(20%),MDD/勝率為估算值
525,08:46-08:47,1334.3,852.0,63.9%,60,20(15%)/35(15%)/45(20%),MDD/勝率為估算值
51,08:46-08:47,1329.7,483.9,63.1%,60,15(10%)/40(10%)/45(20%),MDD/勝率為估算值
6,08:46-08:47,1329.5,521.2,64.7%,60,15(10%)/35(10%)/45(20%),MDD/勝率為估算值
654,08:46-08:47,1327.2,895.0,62.3%,60,20(20%)/35(15%)/50(20%),MDD/勝率為估算值
105,08:46-08:47,1326.5,579.2,60.7%,60,15(10%)/45(15%)/45(20%),MDD/勝率為估算值
408,08:46-08:47,1325.2,1048.7,61.5%,60,20(10%)/35(15%)/60(20%),MDD/勝率為估算值
612,08:46-08:47,1321.7,843.6,59.0%,60,20(15%)/45(15%)/50(20%),MDD/勝率為估算值
435,08:46-08:47,1319.3,864.4,59.5%,60,20(10%)/40(10%)/55(20%),MDD/勝率為估算值
735,08:46-08:47,1316.8,852.4,60.7%,60,20(20%)/45(15%)/45(20%),MDD/勝率為估算值
531,08:46-08:47,1314.3,1117.7,60.7%,59,20(15%)/35(15%)/55(20%),MDD/勝率為估算值
495,08:46-08:47,1313.6,833.9,61.5%,60,20(10%)/45(20%)/45(20%),MDD/勝率為估算值
225,08:46-08:47,1310.2,718.0,56.6%,60,15(15%)/45(10%)/55(20%),MDD/勝率為估算值
480,08:46-08:47,1310.1,1163.2,56.2%,60,20(10%)/45(10%)/60(20%),MDD/勝率為估算值
108,08:46-08:47,1310.0,594.4,59.0%,60,15(10%)/45(15%)/50(20%),MDD/勝率為估算值
426,08:46-08:47,1309.3,539.0,59.6%,60,20(10%)/40(10%)/40(20%),MDD/勝率為估算值
54,08:46-08:47,1308.7,485.7,61.5%,60,15(10%)/40(10%)/50(20%),MDD/勝率為估算值
447,08:46-08:47,1306.2,708.6,61.5%,60,20(10%)/40(15%)/50(20%),MDD/勝率為估算值
135,08:46-08:47,1303.6,617.1,61.5%,60,15(15%)/35(10%)/50(20%),MDD/勝率為估算值
414,08:46-08:47,1303.6,793.4,64.7%,60,20(10%)/35(20%)/45(20%),MDD/勝率為估算值
645,08:46-08:47,1302.9,1181.0,58.2%,60,20(20%)/35(10%)/60(20%),MDD/勝率為估算值
729,08:46-08:47,1302.9,1087.2,56.6%,60,20(20%)/45(10%)/55(20%),MDD/勝率為估算值
570,08:46-08:47,1302.2,717.5,63.1%,60,20(15%)/40(15%)/45(20%),MDD/勝率為估算值
543,08:46-08:47,1300.0,932.4,63.1%,60,20(15%)/35(20%)/50(20%),MDD/勝率為估算值
684,08:46-08:47,1299.9,690.5,61.5%,60,20(20%)/40(10%)/50(20%),MDD/勝率為估算值
489,08:46-08:47,1297.0,1049.3,58.2%,60,20(10%)/45(15%)/55(20%),MDD/勝率為估算值
177,08:46-08:47,1295.8,507.3,62.3%,60,15(15%)/40(10%)/45(20%),MDD/勝率為估算值
132,08:46-08:47,1294.1,607.2,63.1%,60,15(15%)/35(10%)/45(20%),MDD/勝率為估算值
231,08:46-08:47,1294.0,587.5,60.7%,60,15(15%)/45(15%)/45(20%),MDD/勝率為估算值
420,08:46-08:47,1289.2,1020.2,62.3%,60,20(10%)/35(20%)/55(20%),MDD/勝率為估算值
507,08:46-08:47,1285.5,634.5,66.3%,60,20(15%)/35(10%)/40(20%),MDD/勝率為估算值
651,08:46-08:47,1282.0,876.8,63.9%,60,20(20%)/35(15%)/45(20%),MDD/勝率為估算值
351,08:46-08:47,1281.3,724.8,56.6%,60,15(20%)/45(10%)/55(20%),MDD/勝率為估算值
234,08:46-08:47,1279.5,600.1,59.0%,60,15(15%)/45(15%)/50(20%),MDD/勝率為估算值
12,08:46-08:47,1279.3,647.8,61.1%,60,15(10%)/35(10%)/55(20%),MDD/勝率為估算值
738,08:46-08:47,1278.7,866.4,59.0%,60,20(20%)/45(15%)/50(20%),MDD/勝率為估算值
534,08:46-08:47,1278.5,1213.2,59.5%,59,20(15%)/35(15%)/60(20%),MDD/勝率為估算值
180,08:46-08:47,1276.7,509.9,60.7%,60,15(15%)/40(10%)/50(20%),MDD/勝率為估算值
561,08:46-08:47,1275.9,879.9,59.0%,60,20(15%)/40(10%)/55(20%),MDD/勝率為估算值
498,08:46-08:47,1273.0,846.7,59.9%,60,20(10%)/45(20%)/50(20%),MDD/勝率為估算值
606,08:46-08:47,1272.7,1273.9,55.0%,60,20(15%)/45(10%)/60(20%),MDD/勝率為估算值
261,08:46-08:47,1270.1,624.9,61.5%,60,15(20%)/35(10%)/50(20%),MDD/勝率為估算值
621,08:46-08:47,1267.1,916.2,60.7%,60,20(15%)/45(20%)/45(20%),MDD/勝率為估算值
102,08:46-08:47,1265.1,874.5,55.4%,60,15(10%)/45(10%)/60(20%),MDD/勝率為估算值
657,08:46-08:47,1264.3,1152.7,59.9%,60,20(20%)/35(15%)/55(20%),MDD/勝率為估算值
459,08:46-08:47,1264.0,748.9,63.1%,60,20(10%)/40(20%)/45(20%),MDD/勝率為估算值
24,08:46-08:47,1262.2,555.3,63.1%,60,15(10%)/35(15%)/50(20%),MDD/勝率為估算值
303,08:46-08:47,1261.9,511.4,62.3%,60,15(20%)/40(10%)/45(20%),MDD/勝率為估算值
357,08:46-08:47,1261.7,594.6,60.7%,60,15(20%)/45(15%)/45(20%),MDD/勝率為估算值
573,08:46-08:47,1260.5,722.2,61.5%,60,20(15%)/40(15%)/50(20%),MDD/勝率為估算值
552,08:46-08:47,1260.0,543.9,59.6%,60,20(15%)/40(10%)/40(20%),MDD/勝率為估算值
258,08:46-08:47,1258.7,615.2,63.1%,60,15(20%)/35(10%)/45(20%),MDD/勝率為估算值
111,08:46-08:47,1256.8,769.9,57.4%,60,15(10%)/45(15%)/55(20%),MDD/勝率為估算值
615,08:46-08:47,1256.3,1157.9,57.0%,60,20(15%)/45(15%)/55(20%),MDD/勝率為估算值
396,08:46-08:47,1254.8,599.4,67.1%,60,20(10%)/35(15%)/40(20%),MDD/勝率為估算值
423,08:46-08:47,1254.0,1093.1,61.5%,60,20(10%)/35(20%)/60(20%),MDD/勝率為估算值
696,08:46-08:47,1252.8,732.6,63.1%,60,20(20%)/40(15%)/45(20%),MDD/勝率為估算值
21,08:46-08:47,1251.2,547.8,64.7%,60,15(10%)/35(15%)/45(20%),MDD/勝率為估算值
540,08:46-08:47,1251.2,913.4,63.9%,60,20(15%)/35(20%)/45(20%),MDD/勝率為估算值
57,08:46-08:47,1250.9,608.0,59.5%,60,15(10%)/40(10%)/55(20%),MDD/勝率為估算值
360,08:46-08:47,1249.0,606.1,59.0%,60,15(20%)/45(15%)/50(20%),MDD/勝率為估算值
669,08:46-08:47,1247.6,963.4,62.7%,59,20(20%)/35(20%)/50(20%),MDD/勝率為估算值
138,08:46-08:47,1247.4,767.5,59.0%,60,15(15%)/35(10%)/55(20%),MDD/勝率為估算值
438,08:46-08:47,1245.3,1020.7,57.9%,60,20(10%)/40(10%)/60(20%),MDD/勝率為估算值
66,08:46-08:47,1244.7,514.0,63.1%,60,15(10%)/40(15%)/45(20%),MDD/勝率為估算值
306,08:46-08:47,1244.7,513.9,60.7%,60,15(20%)/40(10%)/50(20%),MDD/勝率為估算值
228,08:46-08:47,1239.4,878.6,55.0%,60,15(15%)/45(10%)/60(20%),MDD/勝率為估算值
546,08:46-08:47,1239.2,1194.4,61.5%,60,20(15%)/35(20%)/55(20%),MDD/勝率為估算值
450,08:46-08:47,1238.5,913.5,59.9%,60,20(10%)/40(15%)/55(20%),MDD/勝率為估算值
15,08:46-08:47,1236.3,745.5,59.5%,60,15(10%)/35(10%)/60(20%),MDD/勝率為估算值
732,08:46-08:47,1235.3,1300.1,55.0%,60,20(20%)/45(10%)/60(20%),MDD/勝率為估算值
117,08:46-08:47,1235.0,634.4,60.7%,60,15(10%)/45(20%)/45(20%),MDD/勝率為估算值
633,08:46-08:47,1233.1,644.3,66.3%,60,20(20%)/35(10%)/40(20%),MDD/勝率為估算值
687,08:46-08:47,1232.5,896.7,59.0%,60,20(20%)/40(10%)/55(20%),MDD/勝率為估算值
660,08:46-08:47,1231.7,1245.5,58.2%,60,20(20%)/35(15%)/60(20%),MDD/勝率為估算值
624,08:46-08:47,1230.0,934.9,59.0%,60,20(15%)/45(20%)/50(20%),MDD/勝率為估算值
150,08:46-08:47,1228.8,658.7,61.5%,60,15(15%)/35(15%)/50(20%),MDD/勝率為估算值
492,08:46-08:47,1228.3,1250.7,56.6%,60,20(10%)/45(15%)/60(20%),MDD/勝率為估算值
69,08:46-08:47,1228.2,517.0,61.5%,60,15(10%)/40(15%)/50(20%),MDD/勝率為估算值
